,Datetime,Region,Technology,Tech category,Value
289,2054,reg1,Bio_oil_supply,Supply,10000000000.0
290,2055,reg1,Bio_oil_supply,Supply,10000000000.0
291,2056,reg1,Bio_oil_supply,Supply,10000000000.0
292,2057,reg1,Bio_oil_supply,Supply,10000000000.0
293,2058,reg1,Bio_oil_supply,Supply,10000000000.0
294,2059,reg1,Bio_oil_supply,Supply,10000000000.0
295,2060,reg1,Bio_oil_supply,Supply,10000000000.0
296,2061,reg1,Bio_oil_supply,Supply,10000000000.0
297,2062,reg1,Bio_oil_supply,Supply,10000000000.0
298,2063,reg1,Bio_oil_supply,Supply,10000000000.0
299,2064,reg1,Bio_oil_supply,Supply,10000000000.0
300,2065,reg1,Bio_oil_supply,Supply,10000000000.0
301,2066,reg1,Bio_oil_supply,Supply,10000000000.0
302,2067,reg1,Bio_oil_supply,Supply,10000000000.0
303,2068,reg1,Bio_oil_supply,Supply,10000000000.0
304,2069,reg1,Bio_oil_supply,Supply,10000000000.0
305,2070,reg1,Bio_oil_supply,Supply,10000000000.0
306,2020,reg1,Geo_PP,Supply,0.869
307,2021,reg1,Geo_PP,Supply,0.869
308,2022,reg1,Geo_PP,Supply,0.869
309,2023,reg1,Geo_PP,Supply,0.869
310,2024,reg1,Geo_PP,Supply,0.869
311,2025,reg1,Geo_PP,Supply,0.869
312,2026,reg1,Geo_PP,Supply,0.869
313,2027,reg1,Geo_PP,Supply,0.869
314,2028,reg1,Geo_PP,Supply,0.869
315,2029,reg1,Geo_PP,Supply,0.869
316,2030,reg1,Geo_PP,Supply,0.869
317,2031,reg1,Geo_PP,Supply,0.869
318,2032,reg1,Geo_PP,Supply,0.869
319,2033,reg1,Geo_PP,Supply,0.869
320,2034,reg1,Geo_PP,Supply,0.869
321,2035,reg1,Geo_PP,Supply,0.869
322,2036,reg1,Geo_PP,Supply,0.869
323,2037,reg1,Geo_PP,Supply,0.869
324,2038,reg1,Geo_PP,Supply,0.869
325,2039,reg1,Geo_PP,Supply,0.869
326,2040,reg1,Geo_PP,Supply,0.869
327,2041,reg1,Geo_PP,Supply,0.8689999999999998
328,2042,reg1,Geo_PP,Supply,0.8689999999999998
329,2043,reg1,Geo_PP,Supply,0.8689999999999998
330,2044,reg1,Geo_PP,Supply,0.8689999999999998
331,2045,reg1,Geo_PP,Supply,0.8689999999999998
332,2046,reg1,Geo_PP,Supply,0.8689999999999998
333,2047,reg1,Geo_PP,Supply,0.8689999999999998
334,2048,reg1,Geo_PP,Supply,0.8689999999999998
335,2049,reg1,Geo_PP,Supply,0.8689999999999998
336,2050,reg1,Geo_PP,Supply,0.8689999999999998
337,2051,reg1,Geo_PP,Supply,0.869
338,2052,reg1,Geo_PP,Supply,0.869
339,2053,reg1,Geo_PP,Supply,0.869
340,2054,reg1,Geo_PP,Supply,0.869
341,2055,reg1,Geo_PP,Supply,0.869
342,2056,reg1,Geo_PP,Supply,0.869
343,2057,reg1,Geo_PP,Supply,0.869
344,2058,reg1,Geo_PP,Supply,0.869
345,2059,reg1,Geo_PP,Supply,0.869
346,2060,reg1,Geo_PP,Supply,0.869
347,2061,reg1,Geo_PP,Supply,0.869
348,2062,reg1,Geo_PP,Supply,0.869
349,2063,reg1,Geo_PP,Supply,0.869
350,2064,reg1,Geo_PP,Supply,0.869
351,2065,reg1,Geo_PP,Supply,0.869
352,2066,reg1,Geo_PP,Supply,0.869
353,2067,reg1,Geo_PP,Supply,0.869
354,2068,reg1,Geo_PP,Supply,0.869
355,2069,reg1,Geo_PP,Supply,0.869
356,2070,reg1,Geo_PP,Supply,0.869
357,2020,reg1,Solar_PV_PP,Supply,21.65
358,2021,reg1,Solar_PV_PP,Supply,25.784
359,2022,reg1,Solar_PV_PP,Supply,29.918
360,2023,reg1,Solar_PV_PP,Supply,29.052
361,2024,reg1,Solar_PV_PP,Supply,28.186
362,2025,reg1,Solar_PV_PP,Supply,27.32
363,2026,reg1,Solar_PV_PP,Supply,31.454
364,2027,reg1,Solar_PV_PP,Supply,32.55493310843944
365,2028,reg1,Solar_PV_PP,Supply,33.75498285883152
366,2029,reg1,Solar_PV_PP,Supply,34.009213930362456
367,2030,reg1,Solar_PV_PP,Supply,36.27471882126544
368,2031,reg1,Solar_PV_PP,Supply,40.40871882126544
369,2032,reg1,Solar_PV_PP,Supply,42.83761817423898
370,2033,reg1,Solar_PV_PP,Supply,42.31610592832676
371,2034,reg1,Solar_PV_PP,Supply,41.99171674241423
372,2035,reg1,Solar_PV_PP,Supply,41.71154947557047
373,2036,reg1,Solar_PV_PP,Supply,42.629621804741305
374,2037,reg1,Solar_PV_PP,Supply,42.41497702676859
375,2038,reg1,Solar_PV_PP,Supply,42.15301517346398
376,2039,reg1,Solar_PV_PP,Supply,41.47616812443258
377,2040,reg1,Solar_PV_PP,Supply,41.25793707499285
378,2041,reg1,Solar_PV_PP,Supply,40.39193707499285
379,2042,reg1,Solar_PV_PP,Supply,40.391556267987795
380,2043,reg1,Solar_PV_PP,Supply,40.398448538028504
381,2044,reg1,Solar_PV_PP,Supply,40.39098578310543
382,2045,reg1,Solar_PV_PP,Supply,40.50322977874834
383,2046,reg1,Solar_PV_PP,Supply,40.503229778748334
384,2047,reg1,Solar_PV_PP,Supply,40.39796963738852
385,2048,reg1,Solar_PV_PP,Supply,40.39796963738852
386,2049,reg1,Solar_PV_PP,Supply,40.39796963738852
387,2050,reg1,Solar_PV_PP,Supply,40.64217646673586
388,2051,reg1,Solar_PV_PP,Supply,40.64217646673587
389,2052,reg1,Solar_PV_PP,Supply,41.14352797584734
390,2053,reg1,Solar_PV_PP,Supply,41.14352797584734
391,2054,reg1,Solar_PV_PP,Supply,41.143527975847334
392,2055,reg1,Solar_PV_PP,Supply,41.143527975847334
393,2056,reg1,Solar_PV_PP,Supply,41.143527975847334
394,2057,reg1,Solar_PV_PP,Supply,41.14352797584734
395,2058,reg1,Solar_PV_PP,Supply,41.14352797584734
396,2059,reg1,Solar_PV_PP,Supply,41.143527975847334
397,2060,reg1,Solar_PV_PP,Supply,41.143527975847334
398,2061,reg1,Solar_PV_PP,Supply,41.143527975847334
399,2062,reg1,Solar_PV_PP,Supply,41.14352797584733
400,2063,reg1,Solar_PV_PP,Supply,41.14352797584732
401,2064,reg1,Solar_PV_PP,Supply,41.14352797584733
402,2065,reg1,Solar_PV_PP,Supply,41.14352797584732
403,2066,reg1,Solar_PV_PP,Supply,41.14352797584732
404,2067,reg1,Solar_PV_PP,Supply,42.11846398811201
405,2068,reg1,Solar_PV_PP,Supply,41.24557171807131
406,2069,reg1,Solar_PV_PP,Supply,40.38703447299438
407,2070,reg1,Solar_PV_PP,Supply,39.40879047735147
408,2020,reg1,Wind_PP,Supply,10.8706
409,2021,reg1,Wind_PP,Supply,10.8706
410,2022,reg1,Wind_PP,Supply,11.41413
411,2023,reg1,Wind_PP,Supply,10.8706
412,2024,reg1,Wind_PP,Supply,10.8706
413,2025,reg1,Wind_PP,Supply,10.8706
414,2026,reg1,Wind_PP,Supply,10.8706
415,2027,reg1,Wind_PP,Supply,10.8706
416,2028,reg1,Wind_PP,Supply,10.8706
417,2029,reg1,Wind_PP,Supply,10.8706
418,2030,reg1,Wind_PP,Supply,10.8706
419,2031,reg1,Wind_PP,Supply,10.8706
420,2032,reg1,Wind_PP,Supply,10.8706
421,2033,reg1,Wind_PP,Supply,10.8706
422,2034,reg1,Wind_PP,Supply,10.8706
423,2035,reg1,Wind_PP,Supply,10.8706
424,2036,reg1,Wind_PP,Supply,10.8706
425,2037,reg1,Wind_PP,Supply,10.8706
426,2038,reg1,Wind_PP,Supply,10.8706
427,2039,reg1,Wind_PP,Supply,10.8706
428,2040,reg1,Wind_PP,Supply,10.8706
429,2041,reg1,Wind_PP,Supply,10.8706
430,2042,reg1,Wind_PP,Supply,10.8706
431,2043,reg1,Wind_PP,Supply,10.8706
432,2044,reg1,Wind_PP,Supply,10.8706
433,2045,reg1,Wind_PP,Supply,10.8706
434,2046,reg1,Wind_PP,Supply,11.186535486201686
435,2047,reg1,Wind_PP,Supply,10.8706
436,2048,reg1,Wind_PP,Supply,10.8706
437,2049,reg1,Wind_PP,Supply,10.8706
438,2050,reg1,Wind_PP,Supply,10.870599999999998
439,2051,reg1,Wind_PP,Supply,10.870599999999996
440,2052,reg1,Wind_PP,Supply,10.870599999999996
441,2053,reg1,Wind_PP,Supply,10.870599999999996
442,2054,reg1,Wind_PP,Supply,10.870599999999998
443,2055,reg1,Wind_PP,Supply,10.870599999999998
444,2056,reg1,Wind_PP,Supply,10.8706
445,2057,reg1,Wind_PP,Supply,10.8706
446,2058,reg1,Wind_PP,Supply,10.8706
447,2059,reg1,Wind_PP,Supply,10.8706
448,2060,reg1,Wind_PP,Supply,10.8706
449,2061,reg1,Wind_PP,Supply,10.8706
450,2062,reg1,Wind_PP,Supply,10.8706
451,2063,reg1,Wind_PP,Supply,10.8706
452,2064,reg1,Wind_PP,Supply,10.870599999999998
453,2065,reg1,Wind_PP,Supply,10.870599999999998
454,2066,reg1,Wind_PP,Supply,10.870599999999998
455,2067,reg1,Wind_PP,Supply,10.870599999999998
456,2068,reg1,Wind_PP,Supply,10.870599999999998
457,2069,reg1,Wind_PP,Supply,10.870599999999998
458,2070,reg1,Wind_PP,Supply,10.870599999999998
459,2020,reg1,Hydro_PP,Supply,12.886363636363637
460,2021,reg1,Hydro_PP,Supply,12.956818181818182
461,2022,reg1,Hydro_PP,Supply,13.027272727272727
462,2023,reg1,Hydro_PP,Supply,12.886363636363637
463,2024,reg1,Hydro_PP,Supply,12.886363636363637
464,2025,reg1,Hydro_PP,Supply,12.886363636363637
465,2026,reg1,Hydro_PP,Supply,12.886363636363637
466,2027,reg1,Hydro_PP,Supply,12.886363636363637
467,2028,reg1,Hydro_PP,Supply,12.886363636363637
468,2029,reg1,Hydro_PP,Supply,12.886363636363637
469,2030,reg1,Hydro_PP,Supply,12.886363636363637
470,2031,reg1,Hydro_PP,Supply,12.886363636363637
471,2032,reg1,Hydro_PP,Supply,12.886363636363637
472,2033,reg1,Hydro_PP,Supply,12.886363636363637
473,2034,reg1,Hydro_PP,Supply,12.886363636363637
474,2035,reg1,Hydro_PP,Supply,12.886363636363637
475,2036,reg1,Hydro_PP,Supply,12.886363636363637
476,2037,reg1,Hydro_PP,Supply,12.886363636363637
477,2038,reg1,Hydro_PP,Supply,12.886363636363637
478,2039,reg1,Hydro_PP,Supply,12.886363636363637
479,2040,reg1,Hydro_PP,Supply,12.956818181818182
480,2041,reg1,Hydro_PP,Supply,12.886363636363637
481,2042,reg1,Hydro_PP,Supply,12.886363636363637
482,2043,reg1,Hydro_PP,Supply,12.886363636363637
483,2044,reg1,Hydro_PP,Supply,12.886363636363637
484,2045,reg1,Hydro_PP,Supply,12.886363636363637
485,2046,reg1,Hydro_PP,Supply,12.886363636363637
486,2047,reg1,Hydro_PP,Supply,12.886363636363637
487,2048,reg1,Hydro_PP,Supply,12.886363636363637
488,2049,reg1,Hydro_PP,Supply,12.886363636363637
489,2050,reg1,Hydro_PP,Supply,12.886363636363637
490,2051,reg1,Hydro_PP,Supply,12.886363636363637
491,2052,reg1,Hydro_PP,Supply,12.886363636363637
492,2053,reg1,Hydro_PP,Supply,12.886363636363637
493,2054,reg1,Hydro_PP,Supply,12.886363636363637
494,2055,reg1,Hydro_PP,Supply,12.886363636363637
495,2056,reg1,Hydro_PP,Supply,12.886363636363637
496,2057,reg1,Hydro_PP,Supply,12.886363636363637
497,2058,reg1,Hydro_PP,Supply,12.886363636363637
498,2059,reg1,Hydro_PP,Supply,12.886363636363637
499,2060,reg1,Hydro_PP,Supply,12.886363636363637
500,2061,reg1,Hydro_PP,Supply,12.886363636363637
501,2062,reg1,Hydro_PP,Supply,12.886363636363637
502,2063,reg1,Hydro_PP,Supply,12.886363636363637
503,2064,reg1,Hydro_PP,Supply,12.886363636363637
504,2065,reg1,Hydro_PP,Supply,12.886363636363637
505,2066,reg1,Hydro_PP,Supply,12.886363636363637
506,2067,reg1,Hydro_PP,Supply,12.886363636363637
507,2068,reg1,Hydro_PP,Supply,12.886363636363637
508,2069,reg1,Hydro_PP,Supply,12.886363636363637
509,2070,reg1,Hydro_PP,Supply,12.886363636363637
510,2020,reg1,Pump_hydro_PP,Supply,6.013636363636363
511,2021,reg1,Pump_hydro_PP,Supply,6.313181818181818
