,Datetime,Region,Technology,Cost,Value
3138,2047,reg1,Elec_transmission_distribution,variable_cost,0.0
3139,2048,reg1,Elec_transmission_distribution,variable_cost,0.0
3140,2049,reg1,Elec_transmission_distribution,variable_cost,0.0
3141,2050,reg1,Elec_transmission_distribution,variable_cost,0.0
3142,2051,reg1,Elec_transmission_distribution,variable_cost,0.0
3143,2052,reg1,Elec_transmission_distribution,variable_cost,0.0
3144,2053,reg1,Elec_transmission_distribution,variable_cost,0.0
3145,2054,reg1,Elec_transmission_distribution,variable_cost,0.0
3146,2055,reg1,Elec_transmission_distribution,variable_cost,0.0
3147,2056,reg1,Elec_transmission_distribution,variable_cost,0.0
3148,2057,reg1,Elec_transmission_distribution,variable_cost,0.0
3149,2058,reg1,Elec_transmission_distribution,variable_cost,0.0
3150,2059,reg1,Elec_transmission_distribution,variable_cost,0.0
3151,2060,reg1,Elec_transmission_distribution,variable_cost,0.0
3152,2061,reg1,Elec_transmission_distribution,variable_cost,0.0
3153,2062,reg1,Elec_transmission_distribution,variable_cost,0.0
3154,2063,reg1,Elec_transmission_distribution,variable_cost,0.0
3155,2064,reg1,Elec_transmission_distribution,variable_cost,0.0
3156,2065,reg1,Elec_transmission_distribution,variable_cost,0.0
3157,2066,reg1,Elec_transmission_distribution,variable_cost,0.0
3158,2067,reg1,Elec_transmission_distribution,variable_cost,0.0
3159,2068,reg1,Elec_transmission_distribution,variable_cost,0.0
3160,2069,reg1,Elec_transmission_distribution,variable_cost,0.0
3161,2070,reg1,Elec_transmission_distribution,variable_cost,0.0
3162,2020,reg1,Oil_supply,fix_tax_cost,0.0
3163,2021,reg1,Oil_supply,fix_tax_cost,0.0
3164,2022,reg1,Oil_supply,fix_tax_cost,0.0
3165,2023,reg1,Oil_supply,fix_tax_cost,0.0
3166,2024,reg1,Oil_supply,fix_tax_cost,0.0
3167,2025,reg1,Oil_supply,fix_tax_cost,0.0
3168,2026,reg1,Oil_supply,fix_tax_cost,0.0
3169,2027,reg1,Oil_supply,fix_tax_cost,0.0
3170,2028,reg1,Oil_supply,fix_tax_cost,0.0
3171,2029,reg1,Oil_supply,fix_tax_cost,0.0
3172,2030,reg1,Oil_supply,fix_tax_cost,0.0
3173,2031,reg1,Oil_supply,fix_tax_cost,0.0
3174,2032,reg1,Oil_supply,fix_tax_cost,0.0
3175,2033,reg1,Oil_supply,fix_tax_cost,0.0
3176,2034,reg1,Oil_supply,fix_tax_cost,0.0
3177,2035,reg1,Oil_supply,fix_tax_cost,0.0
3178,2036,reg1,Oil_supply,fix_tax_cost,0.0
3179,2037,reg1,Oil_supply,fix_tax_cost,0.0
3180,2038,reg1,Oil_supply,fix_tax_cost,0.0
3181,2039,reg1,Oil_supply,fix_tax_cost,0.0
3182,2040,reg1,Oil_supply,fix_tax_cost,0.0
3183,2041,reg1,Oil_supply,fix_tax_cost,0.0
3184,2042,reg1,Oil_supply,fix_tax_cost,0.0
3185,2043,reg1,Oil_supply,fix_tax_cost,0.0
3186,2044,reg1,Oil_supply,fix_tax_cost,0.0
3187,2045,reg1,Oil_supply,fix_tax_cost,0.0
3188,2046,reg1,Oil_supply,fix_tax_cost,0.0
3189,2047,reg1,Oil_supply,fix_tax_cost,0.0
3190,2048,reg1,Oil_supply,fix_tax_cost,0.0
3191,2049,reg1,Oil_supply,fix_tax_cost,0.0
3192,2050,reg1,Oil_supply,fix_tax_cost,0.0
3193,2051,reg1,Oil_supply,fix_tax_cost,0.0
3194,2052,reg1,Oil_supply,fix_tax_cost,0.0
3195,2053,reg1,Oil_supply,fix_tax_cost,0.0
3196,2054,reg1,Oil_supply,fix_tax_cost,0.0
3197,2055,reg1,Oil_supply,fix_tax_cost,0.0
3198,2056,reg1,Oil_supply,fix_tax_cost,0.0
3199,2057,reg1,Oil_supply,fix_tax_cost,0.0
3200,2058,reg1,Oil_supply,fix_tax_cost,0.0
3201,2059,reg1,Oil_supply,fix_tax_cost,0.0
3202,2060,reg1,Oil_supply,fix_tax_cost,0.0
3203,2061,reg1,Oil_supply,fix_tax_cost,0.0
3204,2062,reg1,Oil_supply,fix_tax_cost,0.0
3205,2063,reg1,Oil_supply,fix_tax_cost,0.0
3206,2064,reg1,Oil_supply,fix_tax_cost,0.0
3207,2065,reg1,Oil_supply,fix_tax_cost,0.0
3208,2066,reg1,Oil_supply,fix_tax_cost,0.0
3209,2067,reg1,Oil_supply,fix_tax_cost,0.0
3210,2068,reg1,Oil_supply,fix_tax_cost,0.0
3211,2069,reg1,Oil_supply,fix_tax_cost,0.0
3212,2070,reg1,Oil_supply,fix_tax_cost,0.0
3213,2020,reg1,NG_supply,fix_tax_cost,0.0
3214,2021,reg1,NG_supply,fix_tax_cost,0.0
3215,2022,reg1,NG_supply,fix_tax_cost,0.0
3216,2023,reg1,NG_supply,fix_tax_cost,0.0
3217,2024,reg1,NG_supply,fix_tax_cost,0.0
3218,2025,reg1,NG_supply,fix_tax_cost,0.0
3219,2026,reg1,NG_supply,fix_tax_cost,0.0
3220,2027,reg1,NG_supply,fix_tax_cost,0.0
3221,2028,reg1,NG_supply,fix_tax_cost,0.0
3222,2029,reg1,NG_supply,fix_tax_cost,0.0
3223,2030,reg1,NG_supply,fix_tax_cost,0.0
3224,2031,reg1,NG_supply,fix_tax_cost,0.0
3225,2032,reg1,NG_supply,fix_tax_cost,0.0
3226,2033,reg1,NG_supply,fix_tax_cost,0.0
3227,2034,reg1,NG_supply,fix_tax_cost,0.0
3228,2035,reg1,NG_supply,fix_tax_cost,0.0
3229,2036,reg1,NG_supply,fix_tax_cost,0.0
3230,2037,reg1,NG_supply,fix_tax_cost,0.0
3231,2038,reg1,NG_supply,fix_tax_cost,0.0
3232,2039,reg1,NG_supply,fix_tax_cost,0.0
3233,2040,reg1,NG_supply,fix_tax_cost,0.0
3234,2041,reg1,NG_supply,fix_tax_cost,0.0
3235,2042,reg1,NG_supply,fix_tax_cost,0.0
3236,2043,reg1,NG_supply,fix_tax_cost,0.0
3237,2044,reg1,NG_supply,fix_tax_cost,0.0
3238,2045,reg1,NG_supply,fix_tax_cost,0.0
3239,2046,reg1,NG_supply,fix_tax_cost,0.0
3240,2047,reg1,NG_supply,fix_tax_cost,0.0
3241,2048,reg1,NG_supply,fix_tax_cost,0.0
3242,2049,reg1,NG_supply,fix_tax_cost,0.0
3243,2050,reg1,NG_supply,fix_tax_cost,0.0
3244,2051,reg1,NG_supply,fix_tax_cost,0.0
3245,2052,reg1,NG_supply,fix_tax_cost,0.0
3246,2053,reg1,NG_supply,fix_tax_cost,0.0
3247,2054,reg1,NG_supply,fix_tax_cost,0.0
3248,2055,reg1,NG_supply,fix_tax_cost,0.0
3249,2056,reg1,NG_supply,fix_tax_cost,0.0
3250,2057,reg1,NG_supply,fix_tax_cost,0.0
3251,2058,reg1,NG_supply,fix_tax_cost,0.0
3252,2059,reg1,NG_supply,fix_tax_cost,0.0
3253,2060,reg1,NG_supply,fix_tax_cost,0.0
3254,2061,reg1,NG_supply,fix_tax_cost,0.0
3255,2062,reg1,NG_supply,fix_tax_cost,0.0
3256,2063,reg1,NG_supply,fix_tax_cost,0.0
3257,2064,reg1,NG_supply,fix_tax_cost,0.0
3258,2065,reg1,NG_supply,fix_tax_cost,0.0
3259,2066,reg1,NG_supply,fix_tax_cost,0.0
3260,2067,reg1,NG_supply,fix_tax_cost,0.0
3261,2068,reg1,NG_supply,fix_tax_cost,0.0
3262,2069,reg1,NG_supply,fix_tax_cost,0.0
3263,2070,reg1,NG_supply,fix_tax_cost,0.0
3264,2020,reg1,SFF_supply,fix_tax_cost,0.0
3265,2021,reg1,SFF_supply,fix_tax_cost,0.0
3266,2022,reg1,SFF_supply,fix_tax_cost,0.0
3267,2023,reg1,SFF_supply,fix_tax_cost,0.0
3268,2024,reg1,SFF_supply,fix_tax_cost,0.0
3269,2025,reg1,SFF_supply,fix_tax_cost,0.0
3270,2026,reg1,SFF_supply,fix_tax_cost,0.0
3271,2027,reg1,SFF_supply,fix_tax_cost,0.0
3272,2028,reg1,SFF_supply,fix_tax_cost,0.0
3273,2029,reg1,SFF_supply,fix_tax_cost,0.0
3274,2030,reg1,SFF_supply,fix_tax_cost,0.0
3275,2031,reg1,SFF_supply,fix_tax_cost,0.0
3276,2032,reg1,SFF_supply,fix_tax_cost,0.0
3277,2033,reg1,SFF_supply,fix_tax_cost,0.0
3278,2034,reg1,SFF_supply,fix_tax_cost,0.0
3279,2035,reg1,SFF_supply,fix_tax_cost,0.0
3280,2036,reg1,SFF_supply,fix_tax_cost,0.0
3281,2037,reg1,SFF_supply,fix_tax_cost,0.0
3282,2038,reg1,SFF_supply,fix_tax_cost,0.0
3283,2039,reg1,SFF_supply,fix_tax_cost,0.0
3284,2040,reg1,SFF_supply,fix_tax_cost,0.0
3285,2041,reg1,SFF_supply,fix_tax_cost,0.0
3286,2042,reg1,SFF_supply,fix_tax_cost,0.0
3287,2043,reg1,SFF_supply,fix_tax_cost,0.0
3288,2044,reg1,SFF_supply,fix_tax_cost,0.0
3289,2045,reg1,SFF_supply,fix_tax_cost,0.0
3290,2046,reg1,SFF_supply,fix_tax_cost,0.0
3291,2047,reg1,SFF_supply,fix_tax_cost,0.0
3292,2048,reg1,SFF_supply,fix_tax_cost,0.0
3293,2049,reg1,SFF_supply,fix_tax_cost,0.0
3294,2050,reg1,SFF_supply,fix_tax_cost,0.0
3295,2051,reg1,SFF_supply,fix_tax_cost,0.0
3296,2052,reg1,SFF_supply,fix_tax_cost,0.0
3297,2053,reg1,SFF_supply,fix_tax_cost,0.0
3298,2054,reg1,SFF_supply,fix_tax_cost,0.0
3299,2055,reg1,SFF_supply,fix_tax_cost,0.0
3300,2056,reg1,SFF_supply,fix_tax_cost,0.0
3301,2057,reg1,SFF_supply,fix_tax_cost,0.0
3302,2058,reg1,SFF_supply,fix_tax_cost,0.0
3303,2059,reg1,SFF_supply,fix_tax_cost,0.0
3304,2060,reg1,SFF_supply,fix_tax_cost,0.0
3305,2061,reg1,SFF_supply,fix_tax_cost,0.0
3306,2062,reg1,SFF_supply,fix_tax_cost,0.0
3307,2063,reg1,SFF_supply,fix_tax_cost,0.0
3308,2064,reg1,SFF_supply,fix_tax_cost,0.0
3309,2065,reg1,SFF_supply,fix_tax_cost,0.0
3310,2066,reg1,SFF_supply,fix_tax_cost,0.0
3311,2067,reg1,SFF_supply,fix_tax_cost,0.0
3312,2068,reg1,SFF_supply,fix_tax_cost,0.0
3313,2069,reg1,SFF_supply,fix_tax_cost,0.0
3314,2070,reg1,SFF_supply,fix_tax_cost,0.0
3315,2020,reg1,OP_supply,fix_tax_cost,0.0
3316,2021,reg1,OP_supply,fix_tax_cost,0.0
3317,2022,reg1,OP_supply,fix_tax_cost,0.0
3318,2023,reg1,OP_supply,fix_tax_cost,0.0
3319,2024,reg1,OP_supply,fix_tax_cost,0.0
3320,2025,reg1,OP_supply,fix_tax_cost,0.0
3321,2026,reg1,OP_supply,fix_tax_cost,0.0
3322,2027,reg1,OP_supply,fix_tax_cost,0.0
3323,2028,reg1,OP_supply,fix_tax_cost,0.0
3324,2029,reg1,OP_supply,fix_tax_cost,0.0
3325,2030,reg1,OP_supply,fix_tax_cost,0.0
3326,2031,reg1,OP_supply,fix_tax_cost,0.0
3327,2032,reg1,OP_supply,fix_tax_cost,0.0
3328,2033,reg1,OP_supply,fix_tax_cost,0.0
3329,2034,reg1,OP_supply,fix_tax_cost,0.0
3330,2035,reg1,OP_supply,fix_tax_cost,0.0
3331,2036,reg1,OP_supply,fix_tax_cost,0.0
3332,2037,reg1,OP_supply,fix_tax_cost,0.0
3333,2038,reg1,OP_supply,fix_tax_cost,0.0
3334,2039,reg1,OP_supply,fix_tax_cost,0.0
3335,2040,reg1,OP_supply,fix_tax_cost,0.0
3336,2041,reg1,OP_supply,fix_tax_cost,0.0
3337,2042,reg1,OP_supply,fix_tax_cost,0.0
3338,2043,reg1,OP_supply,fix_tax_cost,0.0
3339,2044,reg1,OP_supply,fix_tax_cost,0.0
3340,2045,reg1,OP_supply,fix_tax_cost,0.0
3341,2046,reg1,OP_supply,fix_tax_cost,0.0
3342,2047,reg1,OP_supply,fix_tax_cost,0.0
3343,2048,reg1,OP_supply,fix_tax_cost,0.0
3344,2049,reg1,OP_supply,fix_tax_cost,0.0
3345,2050,reg1,OP_supply,fix_tax_cost,0.0
3346,2051,reg1,OP_supply,fix_tax_cost,0.0
3347,2052,reg1,OP_supply,fix_tax_cost,0.0
3348,2053,reg1,OP_supply,fix_tax_cost,0.0
3349,2054,reg1,OP_supply,fix_tax_cost,0.0
3350,2055,reg1,OP_supply,fix_tax_cost,0.0
3351,2056,reg1,OP_supply,fix_tax_cost,0.0
3352,2057,reg1,OP_supply,fix_tax_cost,0.0
3353,2058,reg1,OP_supply,fix_tax_cost,0.0
3354,2059,reg1,OP_supply,fix_tax_cost,0.0
3355,2060,reg1,OP_supply,fix_tax_cost,0.0
3356,2061,reg1,OP_supply,fix_tax_cost,0.0
3357,2062,reg1,OP_supply,fix_tax_cost,0.0
3358,2063,reg1,OP_supply,fix_tax_cost,0.0
3359,2064,reg1,OP_supply,fix_tax_cost,0.0
3360,2065,reg1,OP_supply,fix_tax_cost,0.0
3361,2066,reg1,OP_supply,fix_tax_cost,0.0
3362,2067,reg1,OP_supply,fix_tax_cost,0.0
3363,2068,reg1,OP_supply,fix_tax_cost,0.0
3364,2069,reg1,OP_supply,fix_tax_cost,0.0
3365,2070,reg1,OP_supply,fix_tax_cost,0.0
3366,2020,reg1,BW_supply,fix_tax_cost,0.0
3367,2021,reg1,BW_supply,fix_tax_cost,0.0
3368,2022,reg1,BW_supply,fix_tax_cost,0.0
3369,2023,reg1,BW_supply,fix_tax_cost,0.0
3370,2024,reg1,BW_supply,fix_tax_cost,0.0
3371,2025,reg1,BW_supply,fix_tax_cost,0.0
3372,2026,reg1,BW_supply,fix_tax_cost,0.0
3373,2027,reg1,BW_supply,fix_tax_cost,0.0
3374,2028,reg1,BW_supply,fix_tax_cost,0.0
3375,2029,reg1,BW_supply,fix_tax_cost,0.0
3376,2030,reg1,BW_supply,fix_tax_cost,0.0
3377,2031,reg1,BW_supply,fix_tax_cost,0.0
3378,2032,reg1,BW_supply,fix_tax_cost,0.0
3379,2033,reg1,BW_supply,fix_tax_cost,0.0
3380,2034,reg1,BW_supply,fix_tax_cost,0.0
3381,2035,reg1,BW_supply,fix_tax_cost,0.0
3382,2036,reg1,BW_supply,fix_tax_cost,0.0
3383,2037,reg1,BW_supply,fix_tax_cost,0.0
3384,2038,reg1,BW_supply,fix_tax_cost,0.0
3385,2039,reg1,BW_supply,fix_tax_cost,0.0
3386,2040,reg1,BW_supply,fix_tax_cost,0.0
3387,2041,reg1,BW_supply,fix_tax_cost,0.0
3388,2042,reg1,BW_supply,fix_tax_cost,0.0
3389,2043,reg1,BW_supply,fix_tax_cost,0.0
3390,2044,reg1,BW_supply,fix_tax_cost,0.0
3391,2045,reg1,BW_supply,fix_tax_cost,0.0
3392,2046,reg1,BW_supply,fix_tax_cost,0.0
3393,2047,reg1,BW_supply,fix_tax_cost,0.0
3394,2048,reg1,BW_supply,fix_tax_cost,0.0
3395,2049,reg1,BW_supply,fix_tax_cost,0.0
3396,2050,reg1,BW_supply,fix_tax_cost,0.0
3397,2051,reg1,BW_supply,fix_tax_cost,0.0
3398,2052,reg1,BW_supply,fix_tax_cost,0.0
3399,2053,reg1,BW_supply,fix_tax_cost,0.0
3400,2054,reg1,BW_supply,fix_tax_cost,0.0
3401,2055,reg1,BW_supply,fix_tax_cost,0.0
3402,2056,reg1,BW_supply,fix_tax_cost,0.0
3403,2057,reg1,BW_supply,fix_tax_cost,0.0
3404,2058,reg1,BW_supply,fix_tax_cost,0.0
3405,2059,reg1,BW_supply,fix_tax_cost,0.0
3406,2060,reg1,BW_supply,fix_tax_cost,0.0
3407,2061,reg1,BW_supply,fix_tax_cost,0.0
3408,2062,reg1,BW_supply,fix_tax_cost,0.0
3409,2063,reg1,BW_supply,fix_tax_cost,0.0
3410,2064,reg1,BW_supply,fix_tax_cost,0.0
3411,2065,reg1,BW_supply,fix_tax_cost,0.0
3412,2066,reg1,BW_supply,fix_tax_cost,0.0
3413,2067,reg1,BW_supply,fix_tax_cost,0.0
3414,2068,reg1,BW_supply,fix_tax_cost,0.0
3415,2069,reg1,BW_supply,fix_tax_cost,0.0
3416,2070,reg1,BW_supply,fix_tax_cost,0.0
3417,2020,reg1,Bio_oil_supply,fix_tax_cost,0.0
3418,2021,reg1,Bio_oil_supply,fix_tax_cost,0.0
3419,2022,reg1,Bio_oil_supply,fix_tax_cost,0.0
3420,2023,reg1,Bio_oil_supply,fix_tax_cost,0.0
3421,2024,reg1,Bio_oil_supply,fix_tax_cost,0.0
3422,2025,reg1,Bio_oil_supply,fix_tax_cost,0.0
3423,2026,reg1,Bio_oil_supply,fix_tax_cost,0.0
3424,2027,reg1,Bio_oil_supply,fix_tax_cost,0.0
3425,2028,reg1,Bio_oil_supply,fix_tax_cost,0.0
3426,2029,reg1,Bio_oil_supply,fix_tax_cost,0.0
3427,2030,reg1,Bio_oil_supply,fix_tax_cost,0.0
3428,2031,reg1,Bio_oil_supply,fix_tax_cost,0.0
3429,2032,reg1,Bio_oil_supply,fix_tax_cost,0.0
3430,2033,reg1,Bio_oil_supply,fix_tax_cost,0.0
3431,2034,reg1,Bio_oil_supply,fix_tax_cost,0.0
3432,2035,reg1,Bio_oil_supply,fix_tax_cost,0.0
3433,2036,reg1,Bio_oil_supply,fix_tax_cost,0.0
3434,2037,reg1,Bio_oil_supply,fix_tax_cost,0.0
3435,2038,reg1,Bio_oil_supply,fix_tax_cost,0.0
3436,2039,reg1,Bio_oil_supply,fix_tax_cost,0.0
3437,2040,reg1,Bio_oil_supply,fix_tax_cost,0.0
3438,2041,reg1,Bio_oil_supply,fix_tax_cost,0.0
3439,2042,reg1,Bio_oil_supply,fix_tax_cost,0.0
3440,2043,reg1,Bio_oil_supply,fix_tax_cost,0.0
3441,2044,reg1,Bio_oil_supply,fix_tax_cost,0.0
3442,2045,reg1,Bio_oil_supply,fix_tax_cost,0.0
3443,2046,reg1,Bio_oil_supply,fix_tax_cost,0.0
3444,2047,reg1,Bio_oil_supply,fix_tax_cost,0.0
3445,2048,reg1,Bio_oil_supply,fix_tax_cost,0.0
3446,2049,reg1,Bio_oil_supply,fix_tax_cost,0.0
3447,2050,reg1,Bio_oil_supply,fix_tax_cost,0.0
3448,2051,reg1,Bio_oil_supply,fix_tax_cost,0.0
3449,2052,reg1,Bio_oil_supply,fix_tax_cost,0.0
3450,2053,reg1,Bio_oil_supply,fix_tax_cost,0.0
3451,2054,reg1,Bio_oil_supply,fix_tax_cost,0.0
3452,2055,reg1,Bio_oil_supply,fix_tax_cost,0.0
3453,2056,reg1,Bio_oil_supply,fix_tax_cost,0.0
3454,2057,reg1,Bio_oil_supply,fix_tax_cost,0.0
3455,2058,reg1,Bio_oil_supply,fix_tax_cost,0.0
3456,2059,reg1,Bio_oil_supply,fix_tax_cost,0.0
3457,2060,reg1,Bio_oil_supply,fix_tax_cost,0.0
3458,2061,reg1,Bio_oil_supply,fix_tax_cost,0.0
3459,2062,reg1,Bio_oil_supply,fix_tax_cost,0.0
3460,2063,reg1,Bio_oil_supply,fix_tax_cost,0.0
3461,2064,reg1,Bio_oil_supply,fix_tax_cost,0.0
3462,2065,reg1,Bio_oil_supply,fix_tax_cost,0.0
3463,2066,reg1,Bio_oil_supply,fix_tax_cost,0.0
3464,2067,reg1,Bio_oil_supply,fix_tax_cost,0.0
3465,2068,reg1,Bio_oil_supply,fix_tax_cost,0.0
3466,2069,reg1,Bio_oil_supply,fix_tax_cost,0.0
3467,2070,reg1,Bio_oil_supply,fix_tax_cost,0.0
3468,2020,reg1,Geo_PP,fix_tax_cost,0.0
3469,2021,reg1,Geo_PP,fix_tax_cost,0.0
3470,2022,reg1,Geo_PP,fix_tax_cost,0.0
3471,2023,reg1,Geo_PP,fix_tax_cost,0.0
3472,2024,reg1,Geo_PP,fix_tax_cost,0.0
3473,2025,reg1,Geo_PP,fix_tax_cost,0.0
3474,2026,reg1,Geo_PP,fix_tax_cost,0.0
3475,2027,reg1,Geo_PP,fix_tax_cost,0.0
3476,2028,reg1,Geo_PP,fix_tax_cost,0.0
3477,2029,reg1,Geo_PP,fix_tax_cost,0.0
3478,2030,reg1,Geo_PP,fix_tax_cost,0.0
3479,2031,reg1,Geo_PP,fix_tax_cost,0.0
3480,2032,reg1,Geo_PP,fix_tax_cost,0.0
3481,2033,reg1,Geo_PP,fix_tax_cost,0.0
3482,2034,reg1,Geo_PP,fix_tax_cost,0.0
3483,2035,reg1,Geo_PP,fix_tax_cost,0.0
3484,2036,reg1,Geo_PP,fix_tax_cost,0.0
3485,2037,reg1,Geo_PP,fix_tax_cost,0.0
3486,2038,reg1,Geo_PP,fix_tax_cost,0.0
3487,2039,reg1,Geo_PP,fix_tax_cost,0.0
3488,2040,reg1,Geo_PP,fix_tax_cost,0.0
3489,2041,reg1,Geo_PP,fix_tax_cost,0.0
3490,2042,reg1,Geo_PP,fix_tax_cost,0.0
3491,2043,reg1,Geo_PP,fix_tax_cost,0.0
3492,2044,reg1,Geo_PP,fix_tax_cost,0.0
3493,2045,reg1,Geo_PP,fix_tax_cost,0.0
3494,2046,reg1,Geo_PP,fix_tax_cost,0.0
3495,2047,reg1,Geo_PP,fix_tax_cost,0.0
3496,2048,reg1,Geo_PP,fix_tax_cost,0.0
3497,2049,reg1,Geo_PP,fix_tax_cost,0.0
3498,2050,reg1,Geo_PP,fix_tax_cost,0.0
3499,2051,reg1,Geo_PP,fix_tax_cost,0.0
3500,2052,reg1,Geo_PP,fix_tax_cost,0.0
3501,2053,reg1,Geo_PP,fix_tax_cost,0.0
3502,2054,reg1,Geo_PP,fix_tax_cost,0.0
3503,2055,reg1,Geo_PP,fix_tax_cost,0.0
3504,2056,reg1,Geo_PP,fix_tax_cost,0.0
3505,2057,reg1,Geo_PP,fix_tax_cost,0.0
3506,2058,reg1,Geo_PP,fix_tax_cost,0.0
3507,2059,reg1,Geo_PP,fix_tax_cost,0.0
3508,2060,reg1,Geo_PP,fix_tax_cost,0.0
3509,2061,reg1,Geo_PP,fix_tax_cost,0.0
3510,2062,reg1,Geo_PP,fix_tax_cost,0.0
3511,2063,reg1,Geo_PP,fix_tax_cost,0.0
3512,2064,reg1,Geo_PP,fix_tax_cost,0.0
3513,2065,reg1,Geo_PP,fix_tax_cost,0.0
3514,2066,reg1,Geo_PP,fix_tax_cost,0.0
3515,2067,reg1,Geo_PP,fix_tax_cost,0.0
3516,2068,reg1,Geo_PP,fix_tax_cost,0.0
3517,2069,reg1,Geo_PP,fix_tax_cost,0.0
3518,2070,reg1,Geo_PP,fix_tax_cost,0.0
3519,2020,reg1,Solar_PV_PP,fix_tax_cost,0.0
3520,2021,reg1,Solar_PV_PP,fix_tax_cost,0.0
3521,2022,reg1,Solar_PV_PP,fix_tax_cost,0.0
3522,2023,reg1,Solar_PV_PP,fix_tax_cost,0.0
3523,2024,reg1,Solar_PV_PP,fix_tax_cost,0.0
3524,2025,reg1,Solar_PV_PP,fix_tax_cost,0.0
3525,2026,reg1,Solar_PV_PP,fix_tax_cost,0.0
3526,2027,reg1,Solar_PV_PP,fix_tax_cost,0.0
3527,2028,reg1,Solar_PV_PP,fix_tax_cost,0.0
3528,2029,reg1,Solar_PV_PP,fix_tax_cost,0.0
3529,2030,reg1,Solar_PV_PP,fix_tax_cost,0.0
3530,2031,reg1,Solar_PV_PP,fix_tax_cost,0.0
3531,2032,reg1,Solar_PV_PP,fix_tax_cost,0.0
3532,2033,reg1,Solar_PV_PP,fix_tax_cost,0.0
3533,2034,reg1,Solar_PV_PP,fix_tax_cost,0.0
3534,2035,reg1,Solar_PV_PP,fix_tax_cost,0.0
3535,2036,reg1,Solar_PV_PP,fix_tax_cost,0.0
3536,2037,reg1,Solar_PV_PP,fix_tax_cost,0.0
3537,2038,reg1,Solar_PV_PP,fix_tax_cost,0.0
3538,2039,reg1,Solar_PV_PP,fix_tax_cost,0.0
3539,2040,reg1,Solar_PV_PP,fix_tax_cost,0.0
3540,2041,reg1,Solar_PV_PP,fix_tax_cost,0.0
3541,2042,reg1,Solar_PV_PP,fix_tax_cost,0.0
3542,2043,reg1,Solar_PV_PP,fix_tax_cost,0.0
3543,2044,reg1,Solar_PV_PP,fix_tax_cost,0.0
3544,2045,reg1,Solar_PV_PP,fix_tax_cost,0.0
3545,2046,reg1,Solar_PV_PP,fix_tax_cost,0.0
3546,2047,reg1,Solar_PV_PP,fix_tax_cost,0.0
3547,2048,reg1,Solar_PV_PP,fix_tax_cost,0.0
3548,2049,reg1,Solar_PV_PP,fix_tax_cost,0.0
3549,2050,reg1,Solar_PV_PP,fix_tax_cost,0.0
3550,2051,reg1,Solar_PV_PP,fix_tax_cost,0.0
3551,2052,reg1,Solar_PV_PP,fix_tax_cost,0.0
3552,2053,reg1,Solar_PV_PP,fix_tax_cost,0.0
3553,2054,reg1,Solar_PV_PP,fix_tax_cost,0.0
3554,2055,reg1,Solar_PV_PP,fix_tax_cost,0.0
3555,2056,reg1,Solar_PV_PP,fix_tax_cost,0.0
3556,2057,reg1,Solar_PV_PP,fix_tax_cost,0.0
3557,2058,reg1,Solar_PV_PP,fix_tax_cost,0.0
3558,2059,reg1,Solar_PV_PP,fix_tax_cost,0.0
3559,2060,reg1,Solar_PV_PP,fix_tax_cost,0.0
3560,2061,reg1,Solar_PV_PP,fix_tax_cost,0.0
3561,2062,reg1,Solar_PV_PP,fix_tax_cost,0.0
3562,2063,reg1,Solar_PV_PP,fix_tax_cost,0.0
3563,2064,reg1,Solar_PV_PP,fix_tax_cost,0.0
3564,2065,reg1,Solar_PV_PP,fix_tax_cost,0.0
3565,2066,reg1,Solar_PV_PP,fix_tax_cost,0.0
3566,2067,reg1,Solar_PV_PP,fix_tax_cost,0.0
3567,2068,reg1,Solar_PV_PP,fix_tax_cost,0.0
3568,2069,reg1,Solar_PV_PP,fix_tax_cost,0.0
3569,2070,reg1,Solar_PV_PP,fix_tax_cost,0.0
3570,2020,reg1,Wind_PP,fix_tax_cost,0.0
3571,2021,reg1,Wind_PP,fix_tax_cost,0.0
3572,2022,reg1,Wind_PP,fix_tax_cost,0.0
3573,2023,reg1,Wind_PP,fix_tax_cost,0.0
3574,2024,reg1,Wind_PP,fix_tax_cost,0.0
3575,2025,reg1,Wind_PP,fix_tax_cost,0.0
3576,2026,reg1,Wind_PP,fix_tax_cost,0.0
3577,2027,reg1,Wind_PP,fix_tax_cost,0.0
3578,2028,reg1,Wind_PP,fix_tax_cost,0.0
3579,2029,reg1,Wind_PP,fix_tax_cost,0.0
3580,2030,reg1,Wind_PP,fix_tax_cost,0.0
3581,2031,reg1,Wind_PP,fix_tax_cost,0.0
3582,2032,reg1,Wind_PP,fix_tax_cost,0.0
3583,2033,reg1,Wind_PP,fix_tax_cost,0.0
3584,2034,reg1,Wind_PP,fix_tax_cost,0.0
3585,2035,reg1,Wind_PP,fix_tax_cost,0.0
3586,2036,reg1,Wind_PP,fix_tax_cost,0.0
3587,2037,reg1,Wind_PP,fix_tax_cost,0.0
3588,2038,reg1,Wind_PP,fix_tax_cost,0.0
3589,2039,reg1,Wind_PP,fix_tax_cost,0.0
3590,2040,reg1,Wind_PP,fix_tax_cost,0.0
3591,2041,reg1,Wind_PP,fix_tax_cost,0.0
3592,2042,reg1,Wind_PP,fix_tax_cost,0.0
3593,2043,reg1,Wind_PP,fix_tax_cost,0.0
3594,2044,reg1,Wind_PP,fix_tax_cost,0.0
3595,2045,reg1,Wind_PP,fix_tax_cost,0.0
3596,2046,reg1,Wind_PP,fix_tax_cost,0.0
