Year_name,,NG,Solid_fossil_fuels,Biofuels_waste,Oil_products,Electricity,Final_electricity
2015,1,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,0.0,0.0,0.0,0.0,0.0,0.0
2015,5,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,0.0,0.0,0.0,0.0,0.0,0.0
2015,7,0.0,0.0,0.0,0.0,0.0,0.0
2015,8,0.0,0.0,0.0,0.0,0.0,0.0
2015,9,0.0,0.0,0.0,0.0,0.0,0.0
2015,10,0.0,0.0,0.0,0.0,0.0,0.0
2015,11,0.0,0.0,0.0,0.0,0.0,0.0
2015,12,0.0,0.0,0.0,0.0,0.0,0.0
2015,13,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,0.0,0.0,0.0,0.0,0.0,0.0
2015,15,0.0,0.0,0.0,0.0,0.0,0.0
2015,16,0.0,0.0,0.0,0.0,0.0,0.0
2015,17,0.0,0.0,0.0,0.0,0.0,0.0
2015,18,0.0,0.0,0.0,0.0,0.0,0.0
2015,19,0.0,0.0,0.0,0.0,0.0,0.0
2015,20,0.0,0.0,0.0,0.0,0.0,0.0
2015,21,0.0,0.0,0.0,0.0,0.0,968.5000329999893
2015,22,0.0,0.0,0.0,0.0,0.0,0.0
2015,23,0.0,0.0,0.0,0.0,0.0,0.0
2015,24,0.0,0.0,0.0,0.0,0.0,0.0
2015,25,0.0,0.0,0.0,0.0,0.0,0.0
2015,26,0.0,0.0,0.0,0.0,0.0,0.0
2015,27,0.0,0.0,0.0,0.0,0.0,0.0
2015,28,0.0,0.0,0.0,0.0,0.0,2507.999966699994
2015,29,0.0,0.0,0.0,0.0,0.0,5891.999966699994
2015,30,0.0,0.0,0.0,0.0,0.0,0.0
2015,31,0.0,0.0,0.0,0.0,0.0,0.0
2015,32,0.0,0.0,0.0,0.0,0.0,0.0
2015,33,0.0,0.0,0.0,0.0,0.0,66214.5
2015,34,0.0,0.0,0.0,0.0,0.0,88024.5
2015,35,0.0,0.0,0.0,0.0,0.0,95524.5
2015,36,0.0,0.0,0.0,0.0,0.0,99074.5
2015,37,0.0,0.0,0.0,0.0,0.0,0.0
2015,38,0.0,0.0,0.0,0.0,0.0,0.0
2015,39,0.0,0.0,0.0,0.0,0.0,5774.499999999971
2015,40,0.0,0.0,0.0,0.0,0.0,19524.5
2015,41,0.0,0.0,0.0,0.0,0.0,0.0
2015,42,0.0,0.0,0.0,0.0,0.0,0.0
2015,43,0.0,0.0,0.0,0.0,0.0,0.0
2015,44,0.0,0.0,0.0,0.0,0.0,70117.83919597989
2015,45,0.0,0.0,0.0,0.0,0.0,48016.5
2015,46,0.0,0.0,0.0,0.0,0.0,31736.5
2015,47,0.0,0.0,0.0,0.0,0.0,0.0
2015,48,0.0,0.0,0.0,0.0,0.0,0.0
2015,49,0.0,0.0,0.0,0.0,0.0,0.0
2015,50,0.0,0.0,0.0,0.0,0.0,0.0
2015,51,0.0,0.0,0.0,0.0,0.0,0.0
2015,52,0.0,0.0,0.0,0.0,0.0,0.0
2015,53,0.0,0.0,0.0,0.0,0.0,0.0
2015,54,0.0,0.0,0.0,0.0,0.0,0.0
2015,55,0.0,0.0,0.0,0.0,0.0,0.0
2015,56,0.0,0.0,0.0,0.0,0.0,0.0
2015,57,0.0,0.0,0.0,0.0,0.0,0.0
2015,58,0.0,0.0,0.0,0.0,0.0,10874.499966999982
2015,59,0.0,0.0,0.0,0.0,0.0,0.0
2015,60,0.0,0.0,0.0,0.0,0.0,25574.49996700007
2015,61,0.0,0.0,0.0,0.0,0.0,0.0
2015,62,0.0,0.0,0.0,0.0,0.0,10924.49996700001
2015,63,0.0,0.0,0.0,0.0,0.0,0.0
2015,64,0.0,0.0,0.0,0.0,0.0,0.0
2015,65,0.0,0.0,0.0,0.0,0.0,0.0
2015,66,0.0,0.0,0.0,0.0,0.0,0.0
2015,67,0.0,0.0,0.0,0.0,0.0,0.0
2015,68,0.0,0.0,0.0,0.0,0.0,31933.756314707043
2015,69,0.0,0.0,0.0,0.0,0.0,29808.022646365294
2015,70,0.0,0.0,0.0,0.0,0.0,47286.49996699998
2015,71,0.0,0.0,0.0,0.0,0.0,0.0
2015,72,0.0,0.0,0.0,0.0,0.0,0.0
2015,73,0.0,0.0,0.0,0.0,0.0,0.0
2015,74,0.0,0.0,0.0,0.0,0.0,0.0
2015,75,0.0,0.0,0.0,0.0,0.0,0.0
2015,76,0.0,0.0,0.0,0.0,0.0,0.0
2015,77,0.0,0.0,0.0,0.0,0.0,0.0
2015,78,0.0,0.0,0.0,0.0,0.0,0.0
2015,79,0.0,0.0,0.0,0.0,0.0,0.0
2015,80,0.0,0.0,0.0,0.0,0.0,0.0
2015,81,0.0,0.0,0.0,0.0,0.0,0.0
2015,82,0.0,0.0,0.0,0.0,0.0,0.0
2015,83,0.0,0.0,0.0,0.0,0.0,0.0
2015,84,0.0,0.0,0.0,0.0,0.0,0.0
2015,85,0.0,0.0,0.0,0.0,0.0,0.0
2015,86,0.0,0.0,0.0,0.0,0.0,0.0
2015,87,0.0,0.0,0.0,0.0,0.0,0.0
