,Scenario,Datetime,Region,Technology,Emission,Value
84,scenario_1,2042,reg1,SFF_supply,CO2,0.0
85,scenario_1,2043,reg1,SFF_supply,CO2,0.0
86,scenario_1,2044,reg1,SFF_supply,CO2,0.0
87,scenario_1,2045,reg1,SFF_supply,CO2,0.0
88,scenario_1,2046,reg1,SFF_supply,CO2,0.0
89,scenario_1,2047,reg1,SFF_supply,CO2,0.0
90,scenario_1,2048,reg1,SFF_supply,CO2,0.0
91,scenario_1,2049,reg1,SFF_supply,CO2,0.0
92,scenario_1,2050,reg1,SFF_supply,CO2,0.0
93,scenario_1,2020,reg1,OP_supply,CO2,0.0
94,scenario_1,2021,reg1,OP_supply,CO2,0.0
95,scenario_1,2022,reg1,OP_supply,CO2,0.0
96,scenario_1,2023,reg1,OP_supply,CO2,0.0
97,scenario_1,2024,reg1,OP_supply,CO2,0.0
98,scenario_1,2025,reg1,OP_supply,CO2,0.0
99,scenario_1,2026,reg1,OP_supply,CO2,0.0
100,scenario_1,2027,reg1,OP_supply,CO2,0.0
101,scenario_1,2028,reg1,OP_supply,CO2,0.0
102,scenario_1,2029,reg1,OP_supply,CO2,0.0
103,scenario_1,2030,reg1,OP_supply,CO2,0.0
104,scenario_1,2031,reg1,OP_supply,CO2,0.0
105,scenario_1,2032,reg1,OP_supply,CO2,0.0
106,scenario_1,2033,reg1,OP_supply,CO2,0.0
107,scenario_1,2034,reg1,OP_supply,CO2,0.0
108,scenario_1,2035,reg1,OP_supply,CO2,0.0
109,scenario_1,2036,reg1,OP_supply,CO2,0.0
110,scenario_1,2037,reg1,OP_supply,CO2,0.0
111,scenario_1,2038,reg1,OP_supply,CO2,0.0
112,scenario_1,2039,reg1,OP_supply,CO2,0.0
113,scenario_1,2040,reg1,OP_supply,CO2,0.0
114,scenario_1,2041,reg1,OP_supply,CO2,0.0
115,scenario_1,2042,reg1,OP_supply,CO2,0.0
116,scenario_1,2043,reg1,OP_supply,CO2,0.0
117,scenario_1,2044,reg1,OP_supply,CO2,0.0
118,scenario_1,2045,reg1,OP_supply,CO2,0.0
119,scenario_1,2046,reg1,OP_supply,CO2,0.0
120,scenario_1,2047,reg1,OP_supply,CO2,0.0
121,scenario_1,2048,reg1,OP_supply,CO2,0.0
122,scenario_1,2049,reg1,OP_supply,CO2,0.0
123,scenario_1,2050,reg1,OP_supply,CO2,0.0
124,scenario_1,2020,reg1,BW_supply,CO2,0.0
125,scenario_1,2021,reg1,BW_supply,CO2,0.0
126,scenario_1,2022,reg1,BW_supply,CO2,0.0
127,scenario_1,2023,reg1,BW_supply,CO2,0.0
128,scenario_1,2024,reg1,BW_supply,CO2,0.0
129,scenario_1,2025,reg1,BW_supply,CO2,0.0
130,scenario_1,2026,reg1,BW_supply,CO2,0.0
131,scenario_1,2027,reg1,BW_supply,CO2,0.0
132,scenario_1,2028,reg1,BW_supply,CO2,0.0
133,scenario_1,2029,reg1,BW_supply,CO2,0.0
134,scenario_1,2030,reg1,BW_supply,CO2,0.0
135,scenario_1,2031,reg1,BW_supply,CO2,0.0
136,scenario_1,2032,reg1,BW_supply,CO2,0.0
137,scenario_1,2033,reg1,BW_supply,CO2,0.0
138,scenario_1,2034,reg1,BW_supply,CO2,0.0
139,scenario_1,2035,reg1,BW_supply,CO2,0.0
140,scenario_1,2036,reg1,BW_supply,CO2,0.0
141,scenario_1,2037,reg1,BW_supply,CO2,0.0
142,scenario_1,2038,reg1,BW_supply,CO2,0.0
143,scenario_1,2039,reg1,BW_supply,CO2,0.0
144,scenario_1,2040,reg1,BW_supply,CO2,0.0
145,scenario_1,2041,reg1,BW_supply,CO2,0.0
146,scenario_1,2042,reg1,BW_supply,CO2,0.0
147,scenario_1,2043,reg1,BW_supply,CO2,0.0
148,scenario_1,2044,reg1,BW_supply,CO2,0.0
149,scenario_1,2045,reg1,BW_supply,CO2,0.0
150,scenario_1,2046,reg1,BW_supply,CO2,0.0
151,scenario_1,2047,reg1,BW_supply,CO2,0.0
152,scenario_1,2048,reg1,BW_supply,CO2,0.0
153,scenario_1,2049,reg1,BW_supply,CO2,0.0
154,scenario_1,2050,reg1,BW_supply,CO2,0.0
155,scenario_1,2020,reg1,Geo_PP,CO2,0.0
156,scenario_1,2021,reg1,Geo_PP,CO2,0.0
157,scenario_1,2022,reg1,Geo_PP,CO2,0.0
158,scenario_1,2023,reg1,Geo_PP,CO2,0.0
159,scenario_1,2024,reg1,Geo_PP,CO2,0.0
160,scenario_1,2025,reg1,Geo_PP,CO2,0.0
161,scenario_1,2026,reg1,Geo_PP,CO2,0.0
162,scenario_1,2027,reg1,Geo_PP,CO2,0.0
163,scenario_1,2028,reg1,Geo_PP,CO2,0.0
164,scenario_1,2029,reg1,Geo_PP,CO2,0.0
165,scenario_1,2030,reg1,Geo_PP,CO2,0.0
166,scenario_1,2031,reg1,Geo_PP,CO2,0.0
167,scenario_1,2032,reg1,Geo_PP,CO2,0.0
168,scenario_1,2033,reg1,Geo_PP,CO2,0.0
169,scenario_1,2034,reg1,Geo_PP,CO2,0.0
170,scenario_1,2035,reg1,Geo_PP,CO2,0.0
171,scenario_1,2036,reg1,Geo_PP,CO2,0.0
172,scenario_1,2037,reg1,Geo_PP,CO2,0.0
173,scenario_1,2038,reg1,Geo_PP,CO2,0.0
174,scenario_1,2039,reg1,Geo_PP,CO2,0.0
175,scenario_1,2040,reg1,Geo_PP,CO2,0.0
176,scenario_1,2041,reg1,Geo_PP,CO2,0.0
177,scenario_1,2042,reg1,Geo_PP,CO2,0.0
178,scenario_1,2043,reg1,Geo_PP,CO2,0.0
179,scenario_1,2044,reg1,Geo_PP,CO2,0.0
180,scenario_1,2045,reg1,Geo_PP,CO2,0.0
181,scenario_1,2046,reg1,Geo_PP,CO2,0.0
182,scenario_1,2047,reg1,Geo_PP,CO2,0.0
183,scenario_1,2048,reg1,Geo_PP,CO2,0.0
184,scenario_1,2049,reg1,Geo_PP,CO2,0.0
185,scenario_1,2050,reg1,Geo_PP,CO2,0.0
186,scenario_1,2020,reg1,Solar_PV_PP,CO2,0.0
187,scenario_1,2021,reg1,Solar_PV_PP,CO2,0.0
188,scenario_1,2022,reg1,Solar_PV_PP,CO2,0.0
189,scenario_1,2023,reg1,Solar_PV_PP,CO2,0.0
190,scenario_1,2024,reg1,Solar_PV_PP,CO2,0.0
191,scenario_1,2025,reg1,Solar_PV_PP,CO2,0.0
192,scenario_1,2026,reg1,Solar_PV_PP,CO2,0.0
193,scenario_1,2027,reg1,Solar_PV_PP,CO2,0.0
194,scenario_1,2028,reg1,Solar_PV_PP,CO2,0.0
195,scenario_1,2029,reg1,Solar_PV_PP,CO2,0.0
196,scenario_1,2030,reg1,Solar_PV_PP,CO2,0.0
197,scenario_1,2031,reg1,Solar_PV_PP,CO2,0.0
198,scenario_1,2032,reg1,Solar_PV_PP,CO2,0.0
199,scenario_1,2033,reg1,Solar_PV_PP,CO2,0.0
200,scenario_1,2034,reg1,Solar_PV_PP,CO2,0.0
201,scenario_1,2035,reg1,Solar_PV_PP,CO2,0.0
202,scenario_1,2036,reg1,Solar_PV_PP,CO2,0.0
203,scenario_1,2037,reg1,Solar_PV_PP,CO2,0.0
204,scenario_1,2038,reg1,Solar_PV_PP,CO2,0.0
205,scenario_1,2039,reg1,Solar_PV_PP,CO2,0.0
206,scenario_1,2040,reg1,Solar_PV_PP,CO2,0.0
207,scenario_1,2041,reg1,Solar_PV_PP,CO2,0.0
208,scenario_1,2042,reg1,Solar_PV_PP,CO2,0.0
209,scenario_1,2043,reg1,Solar_PV_PP,CO2,0.0
210,scenario_1,2044,reg1,Solar_PV_PP,CO2,0.0
211,scenario_1,2045,reg1,Solar_PV_PP,CO2,0.0
212,scenario_1,2046,reg1,Solar_PV_PP,CO2,0.0
213,scenario_1,2047,reg1,Solar_PV_PP,CO2,0.0
214,scenario_1,2048,reg1,Solar_PV_PP,CO2,0.0
215,scenario_1,2049,reg1,Solar_PV_PP,CO2,0.0
216,scenario_1,2050,reg1,Solar_PV_PP,CO2,0.0
217,scenario_1,2020,reg1,Wind_PP,CO2,0.0
218,scenario_1,2021,reg1,Wind_PP,CO2,0.0
219,scenario_1,2022,reg1,Wind_PP,CO2,0.0
220,scenario_1,2023,reg1,Wind_PP,CO2,0.0
221,scenario_1,2024,reg1,Wind_PP,CO2,0.0
222,scenario_1,2025,reg1,Wind_PP,CO2,0.0
223,scenario_1,2026,reg1,Wind_PP,CO2,0.0
224,scenario_1,2027,reg1,Wind_PP,CO2,0.0
225,scenario_1,2028,reg1,Wind_PP,CO2,0.0
226,scenario_1,2029,reg1,Wind_PP,CO2,0.0
227,scenario_1,2030,reg1,Wind_PP,CO2,0.0
228,scenario_1,2031,reg1,Wind_PP,CO2,0.0
229,scenario_1,2032,reg1,Wind_PP,CO2,0.0
230,scenario_1,2033,reg1,Wind_PP,CO2,0.0
231,scenario_1,2034,reg1,Wind_PP,CO2,0.0
232,scenario_1,2035,reg1,Wind_PP,CO2,0.0
233,scenario_1,2036,reg1,Wind_PP,CO2,0.0
234,scenario_1,2037,reg1,Wind_PP,CO2,0.0
235,scenario_1,2038,reg1,Wind_PP,CO2,0.0
236,scenario_1,2039,reg1,Wind_PP,CO2,0.0
237,scenario_1,2040,reg1,Wind_PP,CO2,0.0
238,scenario_1,2041,reg1,Wind_PP,CO2,0.0
239,scenario_1,2042,reg1,Wind_PP,CO2,0.0
240,scenario_1,2043,reg1,Wind_PP,CO2,0.0
241,scenario_1,2044,reg1,Wind_PP,CO2,0.0
242,scenario_1,2045,reg1,Wind_PP,CO2,0.0
243,scenario_1,2046,reg1,Wind_PP,CO2,0.0
244,scenario_1,2047,reg1,Wind_PP,CO2,0.0
245,scenario_1,2048,reg1,Wind_PP,CO2,0.0
246,scenario_1,2049,reg1,Wind_PP,CO2,0.0
247,scenario_1,2050,reg1,Wind_PP,CO2,0.0
248,scenario_1,2020,reg1,Hydro_PP,CO2,0.0
249,scenario_1,2021,reg1,Hydro_PP,CO2,0.0
250,scenario_1,2022,reg1,Hydro_PP,CO2,0.0
251,scenario_1,2023,reg1,Hydro_PP,CO2,0.0
252,scenario_1,2024,reg1,Hydro_PP,CO2,0.0
253,scenario_1,2025,reg1,Hydro_PP,CO2,0.0
254,scenario_1,2026,reg1,Hydro_PP,CO2,0.0
255,scenario_1,2027,reg1,Hydro_PP,CO2,0.0
256,scenario_1,2028,reg1,Hydro_PP,CO2,0.0
257,scenario_1,2029,reg1,Hydro_PP,CO2,0.0
258,scenario_1,2030,reg1,Hydro_PP,CO2,0.0
259,scenario_1,2031,reg1,Hydro_PP,CO2,0.0
260,scenario_1,2032,reg1,Hydro_PP,CO2,0.0
261,scenario_1,2033,reg1,Hydro_PP,CO2,0.0
262,scenario_1,2034,reg1,Hydro_PP,CO2,0.0
263,scenario_1,2035,reg1,Hydro_PP,CO2,0.0
264,scenario_1,2036,reg1,Hydro_PP,CO2,0.0
265,scenario_1,2037,reg1,Hydro_PP,CO2,0.0
266,scenario_1,2038,reg1,Hydro_PP,CO2,0.0
267,scenario_1,2039,reg1,Hydro_PP,CO2,0.0
268,scenario_1,2040,reg1,Hydro_PP,CO2,0.0
269,scenario_1,2041,reg1,Hydro_PP,CO2,0.0
270,scenario_1,2042,reg1,Hydro_PP,CO2,0.0
271,scenario_1,2043,reg1,Hydro_PP,CO2,0.0
272,scenario_1,2044,reg1,Hydro_PP,CO2,0.0
273,scenario_1,2045,reg1,Hydro_PP,CO2,0.0
274,scenario_1,2046,reg1,Hydro_PP,CO2,0.0
275,scenario_1,2047,reg1,Hydro_PP,CO2,0.0
276,scenario_1,2048,reg1,Hydro_PP,CO2,0.0
277,scenario_1,2049,reg1,Hydro_PP,CO2,0.0
278,scenario_1,2050,reg1,Hydro_PP,CO2,0.0
279,scenario_1,2020,reg1,Pump_hydro_PP,CO2,0.0
280,scenario_1,2021,reg1,Pump_hydro_PP,CO2,0.0
281,scenario_1,2022,reg1,Pump_hydro_PP,CO2,0.0
282,scenario_1,2023,reg1,Pump_hydro_PP,CO2,0.0
283,scenario_1,2024,reg1,Pump_hydro_PP,CO2,0.0
284,scenario_1,2025,reg1,Pump_hydro_PP,CO2,0.0
285,scenario_1,2026,reg1,Pump_hydro_PP,CO2,0.0
286,scenario_1,2027,reg1,Pump_hydro_PP,CO2,0.0
287,scenario_1,2028,reg1,Pump_hydro_PP,CO2,0.0
288,scenario_1,2029,reg1,Pump_hydro_PP,CO2,0.0
289,scenario_1,2030,reg1,Pump_hydro_PP,CO2,0.0
290,scenario_1,2031,reg1,Pump_hydro_PP,CO2,0.0
291,scenario_1,2032,reg1,Pump_hydro_PP,CO2,0.0
292,scenario_1,2033,reg1,Pump_hydro_PP,CO2,0.0
293,scenario_1,2034,reg1,Pump_hydro_PP,CO2,0.0
294,scenario_1,2035,reg1,Pump_hydro_PP,CO2,0.0
295,scenario_1,2036,reg1,Pump_hydro_PP,CO2,0.0
296,scenario_1,2037,reg1,Pump_hydro_PP,CO2,0.0
297,scenario_1,2038,reg1,Pump_hydro_PP,CO2,0.0
298,scenario_1,2039,reg1,Pump_hydro_PP,CO2,0.0
299,scenario_1,2040,reg1,Pump_hydro_PP,CO2,0.0
300,scenario_1,2041,reg1,Pump_hydro_PP,CO2,0.0
301,scenario_1,2042,reg1,Pump_hydro_PP,CO2,0.0
302,scenario_1,2043,reg1,Pump_hydro_PP,CO2,0.0
303,scenario_1,2044,reg1,Pump_hydro_PP,CO2,0.0
304,scenario_1,2045,reg1,Pump_hydro_PP,CO2,0.0
305,scenario_1,2046,reg1,Pump_hydro_PP,CO2,0.0
306,scenario_1,2047,reg1,Pump_hydro_PP,CO2,0.0
307,scenario_1,2048,reg1,Pump_hydro_PP,CO2,0.0
308,scenario_1,2049,reg1,Pump_hydro_PP,CO2,0.0
309,scenario_1,2050,reg1,Pump_hydro_PP,CO2,0.0
310,scenario_1,2020,reg1,Electricity_imports,CO2,0.0
311,scenario_1,2021,reg1,Electricity_imports,CO2,0.0
312,scenario_1,2022,reg1,Electricity_imports,CO2,0.0
313,scenario_1,2023,reg1,Electricity_imports,CO2,0.0
314,scenario_1,2024,reg1,Electricity_imports,CO2,0.0
315,scenario_1,2025,reg1,Electricity_imports,CO2,0.0
316,scenario_1,2026,reg1,Electricity_imports,CO2,0.0
317,scenario_1,2027,reg1,Electricity_imports,CO2,0.0
318,scenario_1,2028,reg1,Electricity_imports,CO2,0.0
319,scenario_1,2029,reg1,Electricity_imports,CO2,0.0
320,scenario_1,2030,reg1,Electricity_imports,CO2,0.0
321,scenario_1,2031,reg1,Electricity_imports,CO2,0.0
322,scenario_1,2032,reg1,Electricity_imports,CO2,0.0
323,scenario_1,2033,reg1,Electricity_imports,CO2,0.0
324,scenario_1,2034,reg1,Electricity_imports,CO2,0.0
325,scenario_1,2035,reg1,Electricity_imports,CO2,0.0
326,scenario_1,2036,reg1,Electricity_imports,CO2,0.0
327,scenario_1,2037,reg1,Electricity_imports,CO2,0.0
328,scenario_1,2038,reg1,Electricity_imports,CO2,0.0
329,scenario_1,2039,reg1,Electricity_imports,CO2,0.0
330,scenario_1,2040,reg1,Electricity_imports,CO2,0.0
331,scenario_1,2041,reg1,Electricity_imports,CO2,0.0
332,scenario_1,2042,reg1,Electricity_imports,CO2,0.0
333,scenario_1,2043,reg1,Electricity_imports,CO2,0.0
334,scenario_1,2044,reg1,Electricity_imports,CO2,0.0
335,scenario_1,2045,reg1,Electricity_imports,CO2,0.0
336,scenario_1,2046,reg1,Electricity_imports,CO2,0.0
337,scenario_1,2047,reg1,Electricity_imports,CO2,0.0
338,scenario_1,2048,reg1,Electricity_imports,CO2,0.0
339,scenario_1,2049,reg1,Electricity_imports,CO2,0.0
340,scenario_1,2050,reg1,Electricity_imports,CO2,0.0
341,scenario_1,2020,reg1,SMR,CO2,0.0
342,scenario_1,2021,reg1,SMR,CO2,0.0
343,scenario_1,2022,reg1,SMR,CO2,0.0
344,scenario_1,2023,reg1,SMR,CO2,0.0
345,scenario_1,2024,reg1,SMR,CO2,0.0
346,scenario_1,2025,reg1,SMR,CO2,0.0
347,scenario_1,2026,reg1,SMR,CO2,0.0
348,scenario_1,2027,reg1,SMR,CO2,0.0
349,scenario_1,2028,reg1,SMR,CO2,0.0
350,scenario_1,2029,reg1,SMR,CO2,0.0
351,scenario_1,2030,reg1,SMR,CO2,0.0
352,scenario_1,2031,reg1,SMR,CO2,0.0
353,scenario_1,2032,reg1,SMR,CO2,0.0
354,scenario_1,2033,reg1,SMR,CO2,0.0
355,scenario_1,2034,reg1,SMR,CO2,0.0
356,scenario_1,2035,reg1,SMR,CO2,0.0
357,scenario_1,2036,reg1,SMR,CO2,0.0
358,scenario_1,2037,reg1,SMR,CO2,0.0
359,scenario_1,2038,reg1,SMR,CO2,0.0
360,scenario_1,2039,reg1,SMR,CO2,0.0
361,scenario_1,2040,reg1,SMR,CO2,0.0
362,scenario_1,2041,reg1,SMR,CO2,0.0
363,scenario_1,2042,reg1,SMR,CO2,0.0
364,scenario_1,2043,reg1,SMR,CO2,0.0
365,scenario_1,2044,reg1,SMR,CO2,0.0
366,scenario_1,2045,reg1,SMR,CO2,0.0
367,scenario_1,2046,reg1,SMR,CO2,0.0
368,scenario_1,2047,reg1,SMR,CO2,0.0
369,scenario_1,2048,reg1,SMR,CO2,0.0
370,scenario_1,2049,reg1,SMR,CO2,0.0
371,scenario_1,2050,reg1,SMR,CO2,0.0
372,scenario_1,2020,reg1,SFF_PP,CO2,0.0
373,scenario_1,2021,reg1,SFF_PP,CO2,0.0
374,scenario_1,2022,reg1,SFF_PP,CO2,0.0
375,scenario_1,2023,reg1,SFF_PP,CO2,0.0
376,scenario_1,2024,reg1,SFF_PP,CO2,0.0
377,scenario_1,2025,reg1,SFF_PP,CO2,0.0
378,scenario_1,2026,reg1,SFF_PP,CO2,0.0
379,scenario_1,2027,reg1,SFF_PP,CO2,0.0
380,scenario_1,2028,reg1,SFF_PP,CO2,0.0
381,scenario_1,2029,reg1,SFF_PP,CO2,0.0
382,scenario_1,2030,reg1,SFF_PP,CO2,0.0
383,scenario_1,2031,reg1,SFF_PP,CO2,0.0
384,scenario_1,2032,reg1,SFF_PP,CO2,0.0
385,scenario_1,2033,reg1,SFF_PP,CO2,0.0
386,scenario_1,2034,reg1,SFF_PP,CO2,0.0
387,scenario_1,2035,reg1,SFF_PP,CO2,0.0
388,scenario_1,2036,reg1,SFF_PP,CO2,0.0
389,scenario_1,2037,reg1,SFF_PP,CO2,0.0
390,scenario_1,2038,reg1,SFF_PP,CO2,0.0
391,scenario_1,2039,reg1,SFF_PP,CO2,0.0
392,scenario_1,2040,reg1,SFF_PP,CO2,0.0
393,scenario_1,2041,reg1,SFF_PP,CO2,0.0
394,scenario_1,2042,reg1,SFF_PP,CO2,0.0
395,scenario_1,2043,reg1,SFF_PP,CO2,0.0
396,scenario_1,2044,reg1,SFF_PP,CO2,0.0
397,scenario_1,2045,reg1,SFF_PP,CO2,0.0
398,scenario_1,2046,reg1,SFF_PP,CO2,0.0
399,scenario_1,2047,reg1,SFF_PP,CO2,0.0
400,scenario_1,2048,reg1,SFF_PP,CO2,0.0
401,scenario_1,2049,reg1,SFF_PP,CO2,0.0
402,scenario_1,2050,reg1,SFF_PP,CO2,0.0
403,scenario_1,2020,reg1,Oil_PP,CO2,0.0
404,scenario_1,2021,reg1,Oil_PP,CO2,0.0
405,scenario_1,2022,reg1,Oil_PP,CO2,0.0
406,scenario_1,2023,reg1,Oil_PP,CO2,0.0
407,scenario_1,2024,reg1,Oil_PP,CO2,0.0
408,scenario_1,2025,reg1,Oil_PP,CO2,0.0
409,scenario_1,2026,reg1,Oil_PP,CO2,0.0
410,scenario_1,2027,reg1,Oil_PP,CO2,0.0
411,scenario_1,2028,reg1,Oil_PP,CO2,0.0
412,scenario_1,2029,reg1,Oil_PP,CO2,0.0
413,scenario_1,2030,reg1,Oil_PP,CO2,0.0
414,scenario_1,2031,reg1,Oil_PP,CO2,0.0
415,scenario_1,2032,reg1,Oil_PP,CO2,0.0
416,scenario_1,2033,reg1,Oil_PP,CO2,0.0
417,scenario_1,2034,reg1,Oil_PP,CO2,0.0
418,scenario_1,2035,reg1,Oil_PP,CO2,0.0
419,scenario_1,2036,reg1,Oil_PP,CO2,0.0
420,scenario_1,2037,reg1,Oil_PP,CO2,0.0
421,scenario_1,2038,reg1,Oil_PP,CO2,0.0
422,scenario_1,2039,reg1,Oil_PP,CO2,0.0
423,scenario_1,2040,reg1,Oil_PP,CO2,0.0
424,scenario_1,2041,reg1,Oil_PP,CO2,0.0
425,scenario_1,2042,reg1,Oil_PP,CO2,0.0
426,scenario_1,2043,reg1,Oil_PP,CO2,0.0
427,scenario_1,2044,reg1,Oil_PP,CO2,0.0
428,scenario_1,2045,reg1,Oil_PP,CO2,0.0
429,scenario_1,2046,reg1,Oil_PP,CO2,0.0
430,scenario_1,2047,reg1,Oil_PP,CO2,0.0
431,scenario_1,2048,reg1,Oil_PP,CO2,0.0
432,scenario_1,2049,reg1,Oil_PP,CO2,0.0
433,scenario_1,2050,reg1,Oil_PP,CO2,0.0
434,scenario_1,2020,reg1,NG_PP,CO2,0.0
435,scenario_1,2021,reg1,NG_PP,CO2,0.0
436,scenario_1,2022,reg1,NG_PP,CO2,0.0
437,scenario_1,2023,reg1,NG_PP,CO2,0.0
438,scenario_1,2024,reg1,NG_PP,CO2,0.0
439,scenario_1,2025,reg1,NG_PP,CO2,0.0
440,scenario_1,2026,reg1,NG_PP,CO2,0.0
441,scenario_1,2027,reg1,NG_PP,CO2,0.0
442,scenario_1,2028,reg1,NG_PP,CO2,0.0
443,scenario_1,2029,reg1,NG_PP,CO2,0.0
444,scenario_1,2030,reg1,NG_PP,CO2,0.0
445,scenario_1,2031,reg1,NG_PP,CO2,0.0
446,scenario_1,2032,reg1,NG_PP,CO2,0.0
447,scenario_1,2033,reg1,NG_PP,CO2,0.0
448,scenario_1,2034,reg1,NG_PP,CO2,0.0
449,scenario_1,2035,reg1,NG_PP,CO2,0.0
450,scenario_1,2036,reg1,NG_PP,CO2,0.0
451,scenario_1,2037,reg1,NG_PP,CO2,0.0
452,scenario_1,2038,reg1,NG_PP,CO2,0.0
453,scenario_1,2039,reg1,NG_PP,CO2,0.0
454,scenario_1,2040,reg1,NG_PP,CO2,0.0
455,scenario_1,2041,reg1,NG_PP,CO2,0.0
456,scenario_1,2042,reg1,NG_PP,CO2,0.0
457,scenario_1,2043,reg1,NG_PP,CO2,0.0
458,scenario_1,2044,reg1,NG_PP,CO2,0.0
459,scenario_1,2045,reg1,NG_PP,CO2,0.0
460,scenario_1,2046,reg1,NG_PP,CO2,0.0
461,scenario_1,2047,reg1,NG_PP,CO2,0.0
