Year_name,,NG,Solid_fossil_fuels,Biofuels_waste,Oil_products,Electricity,Final_electricity
2015,1,0.0,0.0,0.0,0.0,0.0,93928.91666670001
2015,2,0.0,0.0,0.0,0.0,0.0,92844.4166667
2015,3,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,0.0,0.0,0.0,0.0,0.0,0.0
2015,5,0.0,0.0,0.0,0.0,0.0,101604.4166667
2015,6,0.0,0.0,0.0,0.0,0.0,0.0
2015,7,0.0,0.0,0.0,0.0,0.0,0.0
2015,8,0.0,0.0,0.0,0.0,0.0,106325.49999699999
2015,9,0.0,0.0,0.0,0.0,0.0,0.0
2015,10,0.0,0.0,0.0,0.0,0.0,0.0
2015,11,0.0,0.0,0.0,0.0,0.0,0.0
2015,12,0.0,0.0,0.0,0.0,0.0,0.0
2015,13,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,0.0,0.0,0.0,0.0,0.0,0.0
2015,15,0.0,0.0,0.0,0.0,0.0,69325.499997
2015,16,0.0,0.0,0.0,0.0,0.0,74725.499997
2015,17,0.0,0.0,0.0,0.0,0.0,0.0
2015,18,0.0,0.0,0.0,0.0,0.0,0.0
2015,19,0.0,0.0,0.0,0.0,0.0,0.0
2015,20,0.0,0.0,0.0,0.0,0.0,67926.49996670001
2015,21,0.0,0.0,0.0,0.0,0.0,0.0
2015,22,0.0,0.0,0.0,0.0,0.0,0.0
2015,23,0.0,0.0,0.0,0.0,0.0,111031.49996670001
2015,24,0.0,0.0,0.0,0.0,0.0,0.0
2015,25,0.0,0.0,0.0,0.0,0.0,0.0
2015,26,0.0,0.0,0.0,0.0,0.0,0.0
2015,27,0.0,0.0,0.0,0.0,0.0,0.0
2015,28,0.0,0.0,0.0,0.0,0.0,0.0
2015,29,0.0,0.0,0.0,0.0,0.0,113473.4999667
2015,30,0.0,0.0,0.0,0.0,0.0,105581.4999667
2015,31,0.0,0.0,0.0,0.0,0.0,90811.4999667
2015,32,0.0,0.0,0.0,0.0,0.0,14375.50000000003
2015,33,0.0,0.0,0.0,0.0,0.0,0.0
2015,34,0.0,0.0,0.0,0.0,0.0,0.0
2015,35,0.0,0.0,0.0,0.0,0.0,0.0
2015,36,0.0,0.0,0.0,0.0,0.0,0.0
2015,37,0.0,0.0,0.0,0.0,0.0,58162.49996670001
2015,38,0.0,0.0,0.0,0.0,0.0,0.0
2015,39,0.0,0.0,0.0,0.0,0.0,0.0
2015,40,0.0,0.0,0.0,0.0,0.0,0.0
2015,41,0.0,0.0,0.0,0.0,0.0,0.0
2015,42,0.0,0.0,0.0,0.0,0.0,0.0
2015,43,0.0,0.0,0.0,0.0,0.0,0.0
2015,44,0.0,0.0,0.0,0.0,0.0,62298.49996670001
2015,45,0.0,0.0,0.0,0.0,0.0,0.0
2015,46,0.0,0.0,0.0,0.0,0.0,0.0
2015,47,0.0,0.0,0.0,0.0,0.0,0.0
2015,48,0.0,0.0,0.0,0.0,0.0,104282.49996670001
2015,49,0.0,0.0,0.0,0.0,0.0,79313.4999667
2015,50,0.0,0.0,0.0,0.0,0.0,84729.4999667
2015,51,0.0,0.0,0.0,0.0,0.0,0.0
2015,52,0.0,0.0,0.0,0.0,0.0,0.0
2015,53,0.0,0.0,0.0,0.0,0.0,0.0
2015,54,0.0,0.0,0.0,0.0,0.0,0.0
2015,55,0.0,0.0,0.0,0.0,0.0,77216.4999667
2015,56,0.0,0.0,0.0,0.0,0.0,0.0
2015,57,0.0,0.0,0.0,0.0,0.0,0.0
2015,58,0.0,0.0,0.0,0.0,0.0,0.0
2015,59,0.0,0.0,0.0,0.0,0.0,77397.02760489096
2015,60,0.0,0.0,0.0,0.0,0.0,0.0
2015,61,0.0,0.0,0.0,0.0,0.0,62761.37936368496
2015,62,0.0,0.0,0.0,0.0,0.0,0.0
2015,63,0.0,0.0,0.0,0.0,0.0,35525.50003299999
2015,64,0.0,0.0,0.0,0.0,0.0,0.0
2015,65,0.0,0.0,0.0,0.0,0.0,63275.500002999994
2015,66,0.0,0.0,0.0,0.0,0.0,0.0
2015,67,0.0,0.0,0.0,0.0,0.0,30871.50003300002
2015,68,0.0,0.0,0.0,0.0,0.0,0.0
2015,69,0.0,0.0,0.0,0.0,0.0,0.0
2015,70,0.0,0.0,0.0,0.0,0.0,0.0
2015,71,0.0,0.0,0.0,0.0,0.0,106032.49996670001
2015,72,0.0,0.0,0.0,0.0,0.0,0.0
2015,73,0.0,0.0,0.0,0.0,0.0,96094.5000333
2015,74,0.0,0.0,0.0,0.0,0.0,0.0
2015,75,0.0,0.0,0.0,0.0,0.0,107027.5000333
2015,76,0.0,0.0,0.0,0.0,0.0,0.0
2015,77,0.0,0.0,0.0,0.0,0.0,103821.50000300001
2015,78,0.0,0.0,0.0,0.0,0.0,0.0
2015,79,0.0,0.0,0.0,0.0,0.0,88229.5000333
2015,80,0.0,0.0,0.0,0.0,0.0,0.0
2015,81,0.0,0.0,0.0,0.0,0.0,33675.500002999994
2015,82,0.0,0.0,0.0,0.0,0.0,0.0
2015,83,0.0,0.0,0.0,0.0,0.0,89930.50003329999
2015,84,0.0,0.0,0.0,0.0,0.0,0.0
2015,85,0.0,0.0,0.0,0.0,0.0,66025.500003
2015,86,0.0,0.0,0.0,0.0,0.0,0.0
2015,87,0.0,0.0,0.0,0.0,0.0,108072.50003329999
2015,88,0.0,0.0,0.0,0.0,0.0,0.0
2015,89,0.0,0.0,0.0,0.0,0.0,0.0
2015,90,0.0,0.0,0.0,0.0,0.0,0.0
2015,91,0.0,0.0,0.0,0.0,0.0,67271.500003
2015,92,0.0,0.0,0.0,0.0,0.0,0.0
2015,93,0.0,0.0,0.0,0.0,0.0,83059.50003329999
2015,94,0.0,0.0,0.0,0.0,0.0,0.0
2015,95,0.0,0.0,0.0,0.0,0.0,98110.50003329999
2015,96,0.0,0.0,0.0,0.0,0.0,0.0
2015,97,0.0,0.0,0.0,0.0,0.0,111079.5
2015,98,0.0,0.0,0.0,0.0,0.0,0.0
