,Datetime,Region,Technology,Cost,Value
70,2028,reg1,SFF_supply,fixed_cost,0.0
71,2029,reg1,SFF_supply,fixed_cost,0.0
72,2030,reg1,SFF_supply,fixed_cost,0.0
73,2031,reg1,SFF_supply,fixed_cost,0.0
74,2032,reg1,SFF_supply,fixed_cost,0.0
75,2033,reg1,SFF_supply,fixed_cost,0.0
76,2034,reg1,SFF_supply,fixed_cost,0.0
77,2035,reg1,SFF_supply,fixed_cost,0.0
78,2036,reg1,SFF_supply,fixed_cost,0.0
79,2037,reg1,SFF_supply,fixed_cost,0.0
80,2038,reg1,SFF_supply,fixed_cost,0.0
81,2039,reg1,SFF_supply,fixed_cost,0.0
82,2040,reg1,SFF_supply,fixed_cost,0.0
83,2041,reg1,SFF_supply,fixed_cost,0.0
84,2042,reg1,SFF_supply,fixed_cost,0.0
85,2043,reg1,SFF_supply,fixed_cost,0.0
86,2044,reg1,SFF_supply,fixed_cost,0.0
87,2045,reg1,SFF_supply,fixed_cost,0.0
88,2046,reg1,SFF_supply,fixed_cost,0.0
89,2047,reg1,SFF_supply,fixed_cost,0.0
90,2048,reg1,SFF_supply,fixed_cost,0.0
91,2049,reg1,SFF_supply,fixed_cost,0.0
92,2050,reg1,SFF_supply,fixed_cost,0.0
93,2020,reg1,OP_supply,fixed_cost,0.0
94,2021,reg1,OP_supply,fixed_cost,0.0
95,2022,reg1,OP_supply,fixed_cost,0.0
96,2023,reg1,OP_supply,fixed_cost,0.0
97,2024,reg1,OP_supply,fixed_cost,0.0
98,2025,reg1,OP_supply,fixed_cost,0.0
99,2026,reg1,OP_supply,fixed_cost,0.0
100,2027,reg1,OP_supply,fixed_cost,0.0
101,2028,reg1,OP_supply,fixed_cost,0.0
102,2029,reg1,OP_supply,fixed_cost,0.0
103,2030,reg1,OP_supply,fixed_cost,0.0
104,2031,reg1,OP_supply,fixed_cost,0.0
105,2032,reg1,OP_supply,fixed_cost,0.0
106,2033,reg1,OP_supply,fixed_cost,0.0
107,2034,reg1,OP_supply,fixed_cost,0.0
108,2035,reg1,OP_supply,fixed_cost,0.0
109,2036,reg1,OP_supply,fixed_cost,0.0
110,2037,reg1,OP_supply,fixed_cost,0.0
111,2038,reg1,OP_supply,fixed_cost,0.0
112,2039,reg1,OP_supply,fixed_cost,0.0
113,2040,reg1,OP_supply,fixed_cost,0.0
114,2041,reg1,OP_supply,fixed_cost,0.0
115,2042,reg1,OP_supply,fixed_cost,0.0
116,2043,reg1,OP_supply,fixed_cost,0.0
117,2044,reg1,OP_supply,fixed_cost,0.0
118,2045,reg1,OP_supply,fixed_cost,0.0
119,2046,reg1,OP_supply,fixed_cost,0.0
120,2047,reg1,OP_supply,fixed_cost,0.0
121,2048,reg1,OP_supply,fixed_cost,0.0
122,2049,reg1,OP_supply,fixed_cost,0.0
123,2050,reg1,OP_supply,fixed_cost,0.0
124,2020,reg1,BW_supply,fixed_cost,0.0
125,2021,reg1,BW_supply,fixed_cost,0.0
126,2022,reg1,BW_supply,fixed_cost,0.0
127,2023,reg1,BW_supply,fixed_cost,0.0
128,2024,reg1,BW_supply,fixed_cost,0.0
129,2025,reg1,BW_supply,fixed_cost,0.0
130,2026,reg1,BW_supply,fixed_cost,0.0
131,2027,reg1,BW_supply,fixed_cost,0.0
132,2028,reg1,BW_supply,fixed_cost,0.0
133,2029,reg1,BW_supply,fixed_cost,0.0
134,2030,reg1,BW_supply,fixed_cost,0.0
135,2031,reg1,BW_supply,fixed_cost,0.0
136,2032,reg1,BW_supply,fixed_cost,0.0
137,2033,reg1,BW_supply,fixed_cost,0.0
138,2034,reg1,BW_supply,fixed_cost,0.0
139,2035,reg1,BW_supply,fixed_cost,0.0
140,2036,reg1,BW_supply,fixed_cost,0.0
141,2037,reg1,BW_supply,fixed_cost,0.0
142,2038,reg1,BW_supply,fixed_cost,0.0
143,2039,reg1,BW_supply,fixed_cost,0.0
144,2040,reg1,BW_supply,fixed_cost,0.0
145,2041,reg1,BW_supply,fixed_cost,0.0
146,2042,reg1,BW_supply,fixed_cost,0.0
147,2043,reg1,BW_supply,fixed_cost,0.0
148,2044,reg1,BW_supply,fixed_cost,0.0
149,2045,reg1,BW_supply,fixed_cost,0.0
150,2046,reg1,BW_supply,fixed_cost,0.0
151,2047,reg1,BW_supply,fixed_cost,0.0
152,2048,reg1,BW_supply,fixed_cost,0.0
153,2049,reg1,BW_supply,fixed_cost,0.0
154,2050,reg1,BW_supply,fixed_cost,0.0
155,2020,reg1,Geo_PP,fixed_cost,152310974.6351593
156,2021,reg1,Geo_PP,fixed_cost,154280903.3965511
157,2022,reg1,Geo_PP,fixed_cost,156255058.7766447
158,2023,reg1,Geo_PP,fixed_cost,158233440.7754402
159,2024,reg1,Geo_PP,fixed_cost,160216049.39293754
160,2025,reg1,Geo_PP,fixed_cost,162202884.62913677
161,2026,reg1,Geo_PP,fixed_cost,163452584.86800584
162,2027,reg1,Geo_PP,fixed_cost,164704771.35317013
163,2028,reg1,Geo_PP,fixed_cost,165959444.08462963
164,2029,reg1,Geo_PP,fixed_cost,167216603.06238434
165,2030,reg1,Geo_PP,fixed_cost,168476248.28643426
166,2031,reg1,Geo_PP,fixed_cost,168463684.80781484
167,2032,reg1,Geo_PP,fixed_cost,168451121.3291954
168,2033,reg1,Geo_PP,fixed_cost,168438557.85057595
169,2034,reg1,Geo_PP,fixed_cost,168425994.37195653
170,2035,reg1,Geo_PP,fixed_cost,168413430.8933371
171,2036,reg1,Geo_PP,fixed_cost,168400867.41471767
172,2037,reg1,Geo_PP,fixed_cost,168388303.93609822
173,2038,reg1,Geo_PP,fixed_cost,168375740.4574788
174,2039,reg1,Geo_PP,fixed_cost,168363176.97885936
175,2040,reg1,Geo_PP,fixed_cost,168350613.50024003
176,2041,reg1,Geo_PP,fixed_cost,168145410.0161228
177,2042,reg1,Geo_PP,fixed_cost,167940206.53200564
178,2043,reg1,Geo_PP,fixed_cost,167735003.04788843
179,2044,reg1,Geo_PP,fixed_cost,167529799.56377122
180,2045,reg1,Geo_PP,fixed_cost,167324596.079654
181,2046,reg1,Geo_PP,fixed_cost,167119392.59553683
182,2047,reg1,Geo_PP,fixed_cost,166914189.11141962
183,2048,reg1,Geo_PP,fixed_cost,166708985.6273024
184,2049,reg1,Geo_PP,fixed_cost,166503782.1431852
185,2050,reg1,Geo_PP,fixed_cost,166298578.65906793
186,2020,reg1,Solar_PV_PP,fixed_cost,317393751.3694755
187,2021,reg1,Solar_PV_PP,fixed_cost,330872357.1435677
188,2022,reg1,Solar_PV_PP,fixed_cost,343541718.8033136
189,2023,reg1,Solar_PV_PP,fixed_cost,355401836.34871346
190,2024,reg1,Solar_PV_PP,fixed_cost,366803382.22931707
191,2025,reg1,Solar_PV_PP,fixed_cost,413374208.1923834
192,2026,reg1,Solar_PV_PP,fixed_cost,457520820.26508224
193,2027,reg1,Solar_PV_PP,fixed_cost,499243218.4474135
194,2028,reg1,Solar_PV_PP,fixed_cost,538541402.7393774
195,2029,reg1,Solar_PV_PP,fixed_cost,575415373.1409736
196,2030,reg1,Solar_PV_PP,fixed_cost,609865129.6522024
197,2031,reg1,Solar_PV_PP,fixed_cost,604147644.061713
198,2032,reg1,Solar_PV_PP,fixed_cost,598430158.4712236
199,2033,reg1,Solar_PV_PP,fixed_cost,592712672.8807342
200,2034,reg1,Solar_PV_PP,fixed_cost,586995187.2902448
201,2035,reg1,Solar_PV_PP,fixed_cost,581277701.6997554
202,2036,reg1,Solar_PV_PP,fixed_cost,575560216.109266
203,2037,reg1,Solar_PV_PP,fixed_cost,569842730.5187767
204,2038,reg1,Solar_PV_PP,fixed_cost,564125244.9282873
205,2039,reg1,Solar_PV_PP,fixed_cost,558407759.3377979
206,2040,reg1,Solar_PV_PP,fixed_cost,552690273.7473083
207,2041,reg1,Solar_PV_PP,fixed_cost,546972788.1568189
208,2042,reg1,Solar_PV_PP,fixed_cost,541255302.5663295
209,2043,reg1,Solar_PV_PP,fixed_cost,535537816.9758401
210,2044,reg1,Solar_PV_PP,fixed_cost,529820331.3853507
211,2045,reg1,Solar_PV_PP,fixed_cost,524102845.7948613
212,2046,reg1,Solar_PV_PP,fixed_cost,518385360.2043719
213,2047,reg1,Solar_PV_PP,fixed_cost,512667874.61388254
214,2048,reg1,Solar_PV_PP,fixed_cost,506950389.0233931
215,2049,reg1,Solar_PV_PP,fixed_cost,501232903.4329037
216,2050,reg1,Solar_PV_PP,fixed_cost,495515417.84241444
217,2020,reg1,Wind_PP,fixed_cost,379664585.79622155
218,2021,reg1,Wind_PP,fixed_cost,410276039.8670675
219,2022,reg1,Wind_PP,fixed_cost,440055236.7284741
220,2023,reg1,Wind_PP,fixed_cost,469002176.3804413
221,2024,reg1,Wind_PP,fixed_cost,497116858.8229691
222,2025,reg1,Wind_PP,fixed_cost,524399284.05605763
223,2026,reg1,Wind_PP,fixed_cost,539619394.5474521
224,2027,reg1,Wind_PP,fixed_cost,554290609.1748425
225,2028,reg1,Wind_PP,fixed_cost,568412927.938229
226,2029,reg1,Wind_PP,fixed_cost,581986350.8376114
227,2030,reg1,Wind_PP,fixed_cost,595010877.8729897
228,2031,reg1,Wind_PP,fixed_cost,582944223.7063346
229,2032,reg1,Wind_PP,fixed_cost,570877569.5396795
230,2033,reg1,Wind_PP,fixed_cost,558810915.3730245
231,2034,reg1,Wind_PP,fixed_cost,546744261.2063694
232,2035,reg1,Wind_PP,fixed_cost,534677607.03971434
233,2036,reg1,Wind_PP,fixed_cost,522610952.8730593
234,2037,reg1,Wind_PP,fixed_cost,510544298.7064042
235,2038,reg1,Wind_PP,fixed_cost,498477644.5397492
236,2039,reg1,Wind_PP,fixed_cost,486410990.3730941
237,2040,reg1,Wind_PP,fixed_cost,474344336.2064394
238,2041,reg1,Wind_PP,fixed_cost,465814459.98518324
239,2042,reg1,Wind_PP,fixed_cost,457284583.7639271
240,2043,reg1,Wind_PP,fixed_cost,448754707.5426709
241,2044,reg1,Wind_PP,fixed_cost,440224831.32141477
242,2045,reg1,Wind_PP,fixed_cost,431694955.10015863
243,2046,reg1,Wind_PP,fixed_cost,423165078.87890244
244,2047,reg1,Wind_PP,fixed_cost,414635202.65764624
245,2048,reg1,Wind_PP,fixed_cost,406105326.43639004
246,2049,reg1,Wind_PP,fixed_cost,397575450.2151339
247,2050,reg1,Wind_PP,fixed_cost,389045573.9938779
248,2020,reg1,Hydro_PP,fixed_cost,685532663.6540252
249,2021,reg1,Hydro_PP,fixed_cost,686727078.4798547
250,2022,reg1,Hydro_PP,fixed_cost,687922171.336196
251,2023,reg1,Hydro_PP,fixed_cost,689117942.2230489
252,2024,reg1,Hydro_PP,fixed_cost,690314391.1404136
253,2025,reg1,Hydro_PP,fixed_cost,691511518.0882901
254,2026,reg1,Hydro_PP,fixed_cost,692709323.0666782
255,2027,reg1,Hydro_PP,fixed_cost,693907806.0755781
256,2028,reg1,Hydro_PP,fixed_cost,695106967.1149896
257,2029,reg1,Hydro_PP,fixed_cost,696306806.1849129
258,2030,reg1,Hydro_PP,fixed_cost,697507323.2853483
259,2031,reg1,Hydro_PP,fixed_cost,697507323.2853483
260,2032,reg1,Hydro_PP,fixed_cost,697507323.2853483
261,2033,reg1,Hydro_PP,fixed_cost,697507323.2853483
262,2034,reg1,Hydro_PP,fixed_cost,697507323.2853483
263,2035,reg1,Hydro_PP,fixed_cost,697507323.2853483
264,2036,reg1,Hydro_PP,fixed_cost,697507323.2853483
265,2037,reg1,Hydro_PP,fixed_cost,697507323.2853483
266,2038,reg1,Hydro_PP,fixed_cost,697507323.2853483
267,2039,reg1,Hydro_PP,fixed_cost,697507323.2853483
268,2040,reg1,Hydro_PP,fixed_cost,697507323.2853483
269,2041,reg1,Hydro_PP,fixed_cost,697507323.2853483
270,2042,reg1,Hydro_PP,fixed_cost,697507323.2853483
271,2043,reg1,Hydro_PP,fixed_cost,697507323.2853483
272,2044,reg1,Hydro_PP,fixed_cost,697507323.2853483
273,2045,reg1,Hydro_PP,fixed_cost,697507323.2853483
274,2046,reg1,Hydro_PP,fixed_cost,697507323.2853483
275,2047,reg1,Hydro_PP,fixed_cost,697507323.2853483
276,2048,reg1,Hydro_PP,fixed_cost,697507323.2853483
277,2049,reg1,Hydro_PP,fixed_cost,697507323.2853483
278,2050,reg1,Hydro_PP,fixed_cost,697507323.2853483
279,2020,reg1,Pump_hydro_PP,fixed_cost,26740078.606538005
280,2021,reg1,Pump_hydro_PP,fixed_cost,26794133.48135938
281,2022,reg1,Pump_hydro_PP,fixed_cost,26848188.356180754
282,2023,reg1,Pump_hydro_PP,fixed_cost,26902243.23100213
283,2024,reg1,Pump_hydro_PP,fixed_cost,26956298.105823502
284,2025,reg1,Pump_hydro_PP,fixed_cost,27010352.980644878
285,2026,reg1,Pump_hydro_PP,fixed_cost,27064407.85546625
286,2027,reg1,Pump_hydro_PP,fixed_cost,27118462.730287626
287,2028,reg1,Pump_hydro_PP,fixed_cost,27172517.605109002
288,2029,reg1,Pump_hydro_PP,fixed_cost,27226572.479930375
289,2030,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
290,2031,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
291,2032,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
292,2033,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
293,2034,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
294,2035,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
295,2036,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
296,2037,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
297,2038,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
298,2039,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
299,2040,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
300,2041,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
301,2042,reg1,Pump_hydro_PP,fixed_cost,27280627.354751736
302,2043,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
303,2044,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
304,2045,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
305,2046,reg1,Pump_hydro_PP,fixed_cost,27280627.354751747
306,2047,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
307,2048,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
308,2049,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
309,2050,reg1,Pump_hydro_PP,fixed_cost,27280627.35475174
310,2020,reg1,Electricity_imports,fixed_cost,0.0
311,2021,reg1,Electricity_imports,fixed_cost,0.0
312,2022,reg1,Electricity_imports,fixed_cost,0.0
313,2023,reg1,Electricity_imports,fixed_cost,0.0
314,2024,reg1,Electricity_imports,fixed_cost,0.0
315,2025,reg1,Electricity_imports,fixed_cost,0.0
316,2026,reg1,Electricity_imports,fixed_cost,0.0
317,2027,reg1,Electricity_imports,fixed_cost,0.0
318,2028,reg1,Electricity_imports,fixed_cost,0.0
319,2029,reg1,Electricity_imports,fixed_cost,0.0
320,2030,reg1,Electricity_imports,fixed_cost,0.0
321,2031,reg1,Electricity_imports,fixed_cost,0.0
322,2032,reg1,Electricity_imports,fixed_cost,0.0
323,2033,reg1,Electricity_imports,fixed_cost,0.0
324,2034,reg1,Electricity_imports,fixed_cost,0.0
325,2035,reg1,Electricity_imports,fixed_cost,0.0
326,2036,reg1,Electricity_imports,fixed_cost,0.0
327,2037,reg1,Electricity_imports,fixed_cost,0.0
328,2038,reg1,Electricity_imports,fixed_cost,0.0
329,2039,reg1,Electricity_imports,fixed_cost,0.0
330,2040,reg1,Electricity_imports,fixed_cost,0.0
331,2041,reg1,Electricity_imports,fixed_cost,0.0
332,2042,reg1,Electricity_imports,fixed_cost,0.0
333,2043,reg1,Electricity_imports,fixed_cost,0.0
334,2044,reg1,Electricity_imports,fixed_cost,0.0
335,2045,reg1,Electricity_imports,fixed_cost,0.0
336,2046,reg1,Electricity_imports,fixed_cost,0.0
337,2047,reg1,Electricity_imports,fixed_cost,0.0
338,2048,reg1,Electricity_imports,fixed_cost,0.0
339,2049,reg1,Electricity_imports,fixed_cost,0.0
340,2050,reg1,Electricity_imports,fixed_cost,0.0
341,2020,reg1,Pump_hydro_ST,fixed_cost,26740078.606538005
342,2021,reg1,Pump_hydro_ST,fixed_cost,28687839.676193982
343,2022,reg1,Pump_hydro_ST,fixed_cost,30635600.74584996
344,2023,reg1,Pump_hydro_ST,fixed_cost,32583361.815505937
345,2024,reg1,Pump_hydro_ST,fixed_cost,34531122.885161914
346,2025,reg1,Pump_hydro_ST,fixed_cost,36478883.95481788
347,2026,reg1,Pump_hydro_ST,fixed_cost,38426645.02447386
348,2027,reg1,Pump_hydro_ST,fixed_cost,40374406.09412984
349,2028,reg1,Pump_hydro_ST,fixed_cost,42322167.163785815
350,2029,reg1,Pump_hydro_ST,fixed_cost,44269928.23344179
351,2030,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
352,2031,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
353,2032,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
354,2033,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
355,2034,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
356,2035,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
357,2036,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
358,2037,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
359,2038,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
360,2039,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
361,2040,reg1,Pump_hydro_ST,fixed_cost,46217689.303097755
362,2041,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
363,2042,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
364,2043,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
365,2044,reg1,Pump_hydro_ST,fixed_cost,46217689.303097755
366,2045,reg1,Pump_hydro_ST,fixed_cost,46217689.30309777
367,2046,reg1,Pump_hydro_ST,fixed_cost,46217689.30309777
368,2047,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
369,2048,reg1,Pump_hydro_ST,fixed_cost,46217689.303097785
370,2049,reg1,Pump_hydro_ST,fixed_cost,46217689.30309778
371,2050,reg1,Pump_hydro_ST,fixed_cost,46217689.30309777
372,2020,reg1,Electrochemical_ST,fixed_cost,0.0
373,2021,reg1,Electrochemical_ST,fixed_cost,3590993.129306517
374,2022,reg1,Electrochemical_ST,fixed_cost,7052968.541392441
375,2023,reg1,Electrochemical_ST,fixed_cost,12627369.954461673
376,2024,reg1,Electrochemical_ST,fixed_cost,17989221.58627787
377,2025,reg1,Electrochemical_ST,fixed_cost,23138523.436841033
378,2026,reg1,Electrochemical_ST,fixed_cost,28075275.50615116
379,2027,reg1,Electrochemical_ST,fixed_cost,32799477.794208247
380,2028,reg1,Electrochemical_ST,fixed_cost,37311130.3010123
381,2029,reg1,Electrochemical_ST,fixed_cost,41610233.02656332
382,2030,reg1,Electrochemical_ST,fixed_cost,45696785.970861256
383,2031,reg1,Electrochemical_ST,fixed_cost,47645867.464951605
384,2032,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
385,2033,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
386,2034,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
387,2035,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
388,2036,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
389,2037,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
390,2038,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
391,2039,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
392,2040,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
393,2041,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
394,2042,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
395,2043,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
396,2044,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
397,2045,reg1,Electrochemical_ST,fixed_cost,49594948.95904195
398,2046,reg1,Electrochemical_ST,fixed_cost,46695059.04859548
399,2047,reg1,Electrochemical_ST,fixed_cost,43795169.138140954
400,2048,reg1,Electrochemical_ST,fixed_cost,40895279.227687284
401,2049,reg1,Electrochemical_ST,fixed_cost,37995389.31723262
402,2050,reg1,Electrochemical_ST,fixed_cost,37369794.04063811
403,2020,reg1,SMR,fixed_cost,0.0
404,2021,reg1,SMR,fixed_cost,736952.3523746268
405,2022,reg1,SMR,fixed_cost,2262025.972081114
406,2023,reg1,SMR,fixed_cost,4575220.859119076
407,2024,reg1,SMR,fixed_cost,7676537.013488519
408,2025,reg1,SMR,fixed_cost,11565974.435189435
409,2026,reg1,SMR,fixed_cost,16243533.124221828
410,2027,reg1,SMR,fixed_cost,21709213.080585696
411,2028,reg1,SMR,fixed_cost,27963014.304281067
412,2029,reg1,SMR,fixed_cost,35004936.79530787
413,2030,reg1,SMR,fixed_cost,42834980.55366617
414,2031,reg1,SMR,fixed_cost,51453145.57935589
415,2032,reg1,SMR,fixed_cost,60859431.872377224
416,2033,reg1,SMR,fixed_cost,71053839.43272988
417,2034,reg1,SMR,fixed_cost,82036368.2604141
418,2035,reg1,SMR,fixed_cost,93807018.35542984
419,2036,reg1,SMR,fixed_cost,106365789.71777694
420,2037,reg1,SMR,fixed_cost,119712682.3474556
421,2038,reg1,SMR,fixed_cost,133847696.24446557
422,2039,reg1,SMR,fixed_cost,148770831.40880713
423,2040,reg1,SMR,fixed_cost,164482087.84048015
424,2041,reg1,SMR,fixed_cost,180981465.53948498
425,2042,reg1,SMR,fixed_cost,198268964.5058208
426,2043,reg1,SMR,fixed_cost,216344584.7394883
427,2044,reg1,SMR,fixed_cost,235208326.24048722
428,2045,reg1,SMR,fixed_cost,254860189.00881797
429,2046,reg1,SMR,fixed_cost,275300173.04447955
430,2047,reg1,SMR,fixed_cost,296528278.3474732
431,2048,reg1,SMR,fixed_cost,318544504.91779774
432,2049,reg1,SMR,fixed_cost,341348852.7554543
433,2050,reg1,SMR,fixed_cost,364941321.8604421
434,2020,reg1,SFF_PP,fixed_cost,309028802.61717576
435,2021,reg1,SFF_PP,fixed_cost,296667650.5124888
436,2022,reg1,SFF_PP,fixed_cost,284306498.40780175
437,2023,reg1,SFF_PP,fixed_cost,271945346.3031147
438,2024,reg1,SFF_PP,fixed_cost,259584194.1984277
439,2025,reg1,SFF_PP,fixed_cost,247223042.0937407
440,2026,reg1,SFF_PP,fixed_cost,234861889.9890537
441,2027,reg1,SFF_PP,fixed_cost,222500737.88436666
442,2028,reg1,SFF_PP,fixed_cost,210139585.77967966
443,2029,reg1,SFF_PP,fixed_cost,197778433.67499265
444,2030,reg1,SFF_PP,fixed_cost,185417281.57030565
445,2031,reg1,SFF_PP,fixed_cost,173056129.4656186
446,2032,reg1,SFF_PP,fixed_cost,160694977.36093158
447,2033,reg1,SFF_PP,fixed_cost,148333825.25624454
448,2034,reg1,SFF_PP,fixed_cost,135972673.1515575
449,2035,reg1,SFF_PP,fixed_cost,123611521.04687048
450,2036,reg1,SFF_PP,fixed_cost,111250368.94218345
451,2037,reg1,SFF_PP,fixed_cost,98889216.83749641
452,2038,reg1,SFF_PP,fixed_cost,86528064.73280938
453,2039,reg1,SFF_PP,fixed_cost,74166912.62812236
454,2040,reg1,SFF_PP,fixed_cost,61805760.52343532
455,2041,reg1,SFF_PP,fixed_cost,49444608.41874829
456,2042,reg1,SFF_PP,fixed_cost,37083456.314061254
457,2043,reg1,SFF_PP,fixed_cost,24722304.20937422
458,2044,reg1,SFF_PP,fixed_cost,12361152.10468719
459,2045,reg1,SFF_PP,fixed_cost,1.5797403982073024e-07
460,2046,reg1,SFF_PP,fixed_cost,0.0
461,2047,reg1,SFF_PP,fixed_cost,0.0
462,2048,reg1,SFF_PP,fixed_cost,0.0
463,2049,reg1,SFF_PP,fixed_cost,0.0
464,2050,reg1,SFF_PP,fixed_cost,0.0
